5241 28968
3788 2858 43
296 4575 100
4575 296 100
1555 3254 72
3254 1555 72
316 845 10
845 316 10
1719 2857 7
2857 1719 7
1429 3798 14
3798 1429 14
1456 3639 48
3639 1456 48
2278 5000 67
5000 2278 67
1277 1915 91
1915 1277 91
1351 2867 69
2867 1351 69
3068 3483 68
3483 3068 68
4380 4989 42
4989 4380 42
4707 4710 36
4710 4707 36
2616 4205 30
4205 2616 30
2107 3197 15
3197 2107 15
28 2633 78
2633 28 78
3522 3833 92
3833 3522 92
129 3159 51
3159 129 51
827 5232 30
5232 827 30
2628 3723 8
3723 2628 8
1280 4067 68
4067 1280 68
2887 4762 100
4762 2887 100
668 737 86
737 668 86
2559 3489 91
3489 2559 91
1742 4283 62
4283 1742 62
1324 4489 6
4489 1324 6
1009 5105 13
5105 1009 13
371 2213 71
2213 371 71
4491 4768 26
4768 4491 26
2996 4608 61
4608 2996 61
907 4390 96
4390 907 96
394 3899 46
3899 394 46
4333 4349 5
4349 4333 5
4303 4609 95
4609 4303 95
394 2955 98
2955 394 98
3496 4158 11
4158 3496 11
274 677 52
677 274 52
558 2821 4
2821 558 4
3095 3104 62
3104 3095 62
2267 4183 37
4183 2267 37
2574 3970 33
3970 2574 33
1001 4579 23
4579 1001 23
407 2900 66
2900 407 66
1008 1493 78
1493 1008 78
924 3991 40
3991 924 40
2012 2838 67
2838 2012 67
304 2597 22
2597 304 22
2433 4880 32
4880 2433 32
2914 3336 95
3336 2914 95
4303 4628 18
4628 4303 18
4116 5059 48
5059 4116 48
1435 2032 78
2032 1435 78
5055 5147 53
5147 5055 53
3669 4727 47
4727 3669 47
1378 1534 45
1534 1378 45
2336 3912 69
3912 2336 69
499 1283 29
1283 499 29
1313 1800 52
1800 1313 52
1907 4183 77
4183 1907 77
1334 4934 81
4934 1334 81
1603 1856 94
1856 1603 94
1643 1921 39
1921 1643 39
707 1227 25
1227 707 25
3303 3355 77
3355 3303 77
9 1813 49
1813 9 49
1834 3963 74
3963 1834 74
895 1298 60
1298 895 60
514 2409 36
2409 514 36
1408 4243 28
4243 1408 28
1974 4323 34
4323 1974 34
4552 5055 96
5055 4552 96
1729 5205 33
5205 1729 33
2391 4491 17
4491 2391 17
191 2036 82
2036 191 82
720 2555 4
2555 720 4
3165 4487 43
4487 3165 43
4790 5104 7
5104 4790 7
4397 4474 14
4474 4397 14
1725 2981 1
2981 1725 1
2014 3671 90
3671 2014 90
261 3201 57
3201 261 57
235 4243 65
4243 235 65
1009 4381 5
4381 1009 5
4517 4941 73
4941 4517 73
934 4057 72
4057 934 72
3319 4218 44
4218 3319 44
33 1489 85
1489 33 85
2159 4876 70
4876 2159 70
4532 5058 27
5058 4532 27
1526 4607 74
4607 1526 74
676 1813 26
1813 676 26
3260 3589 22
3589 3260 22
2678 5097 16
5097 2678 16
968 984 85
984 968 85
2239 2964 46
2964 2239 46
1683 3467 61
3467 1683 61
1549 2773 9
2773 1549 9
1734 4254 21
4254 1734 21
2251 2258 16
2258 2251 16
4454 4864 11
4864 4454 11
986 4080 75
4080 986 75
2242 4152 35
4152 2242 35
1624 2713 14
2713 1624 14
1562 2763 42
2763 1562 42
668 4507 76
4507 668 76
4281 4638 6
4638 4281 6
229 851 15
851 229 15
2428 4886 79
4886 2428 79
1042 4912 55
4912 1042 55
1824 4320 33
4320 1824 33
43 243 13
243 43 13
3999 4335 13
4335 3999 13
453 2415 47
2415 453 47
363 3734 80
3734 363 80
23 3447 61
3447 23 61
3932 5048 57
5048 3932 57
909 2843 59
2843 909 59
2000 2281 26
2281 2000 26
682 3770 81
3770 682 81
2105 3122 78
3122 2105 78
101 4050 30
4050 101 30
2850 5182 93
5182 2850 93
46 3938 21
3938 46 21
417 896 8
896 417 8
2466 3462 49
3462 2466 49
1298 1951 54
1951 1298 54
3646 3856 27
3856 3646 27
2546 3509 28
3509 2546 28
2634 3810 73
3810 2634 73
1164 4797 82
4797 1164 82
1387 4516 18
4516 1387 18
2415 4842 28
4842 2415 28
1745 5037 73
5037 1745 73
1600 3664 37
3664 1600 37
76 4439 68
4439 76 68
4360 4987 88
4987 4360 88
2028 4310 87
4310 2028 87
2492 2861 38
2861 2492 38
304 1624 81
1624 304 81
985 3948 100
3948 985 100
1353 4019 15
4019 1353 15
3656 4922 59
4922 3656 59
3107 5078 92
5078 3107 92
83 4497 71
4497 83 71
606 4896 67
4896 606 67
554 3758 9
3758 554 9
651 4042 44
4042 651 44
1737 3761 33
3761 1737 33
474 3833 4
3833 474 4
2935 4240 14
4240 2935 14
2274 3939 6
3939 2274 6
709 2979 71
2979 709 71
289 2854 26
2854 289 26
316 1270 35
1270 316 35
2818 3087 86
3087 2818 86
1973 2390 42
2390 1973 42
2902 4408 47
4408 2902 47
2047 3891 53
3891 2047 53
58 3938 93
3938 58 93
1922 3016 3
3016 1922 3
569 1351 55
1351 569 55
746 3114 13
3114 746 13
1489 2771 15
2771 1489 15
1292 1573 42
1573 1292 42
1277 2798 2
2798 1277 2
1397 2487 35
2487 1397 35
1386 3083 26
3083 1386 26
3202 4555 46
4555 3202 46
538 1041 24
1041 538 24
2955 4770 44
4770 2955 44
3254 3959 26
3959 3254 26
2420 3956 21
3956 2420 21
1914 4522 57
4522 1914 57
600 3493 30
3493 600 30
543 1714 20
1714 543 20
2324 3864 81
3864 2324 81
2404 4809 26
4809 2404 26
1448 4224 45
4224 1448 45
2867 5005 11
5005 2867 11
2769 4624 96
4624 2769 96
2086 3509 68
3509 2086 68
1030 4402 13
4402 1030 13
2802 3074 69
3074 2802 69
285 5004 52
5004 285 52
1993 4883 43
4883 1993 43
395 4232 38
4232 395 38
2900 3493 30
3493 2900 30
1101 3748 96
3748 1101 96
1448 4002 71
4002 1448 71
3856 4464 73
4464 3856 73
676 2242 19
2242 676 19
1976 2433 66
2433 1976 66
1555 3685 99
3685 1555 99
3294 4837 92
4837 3294 92
453 1231 19
1231 453 19
1475 2059 77
2059 1475 77
842 4785 96
4785 842 96
933 3511 59
3511 933 59
19 4031 65
4031 19 65
2954 3833 84
3833 2954 84
337 1856 48
1856 337 48
2483 4424 30
4424 2483 30
3502 3664 99
3664 3502 99
2858 3256 99
3256 2858 99
1138 1812 31
1812 1138 31
830 3637 8
3637 830 8
214 3791 30
3791 214 30
1369 4526 30
4526 1369 30
46 87 54
87 46 54
1498 2639 50
2639 1498 50
3339 3929 51
3929 3339 51
3787 5191 93
5191 3787 93
1298 4014 25
4014 1298 25
2140 2279 32
2279 2140 32
1893 3254 50
3254 1893 50
1390 2742 53
2742 1390 53
2464 3237 62
3237 2464 62
2412 3465 26
3465 2412 26
22 3833 92
3833 22 92
2585 2812 88
2812 2585 88
3353 5103 43
5103 3353 43
3678 4808 3
4808 3678 3
2140 2519 12
2519 2140 12
2745 4121 1
4121 2745 1
2955 3959 57
3959 2955 57
447 2144 54
2144 447 54
2214 2562 37
2562 2214 37
17 3434 54
3434 17 54
3062 4959 74
4959 3062 74
409 3103 79
3103 409 79
1860 2633 70
2633 1860 70
2564 3493 14
3493 2564 14
2404 4398 39
4398 2404 39
2464 5055 68
5055 2464 68
4789 5095 23
5095 4789 23
3682 4912 95
4912 3682 95
3279 4998 64
4998 3279 64
3171 3628 26
3628 3171 26
3565 4503 15
4503 3565 15
58 87 26
87 58 26
3820 4246 51
4246 3820 51
995 1937 23
1937 995 23
1089 2582 2
2582 1089 2
3267 3770 16
3770 3267 16
654 2419 46
2419 654 46
3821 5105 85
5105 3821 85
985 3264 72
3264 985 72
928 2799 100
2799 928 100
489 4232 52
4232 489 52
1328 1586 79
1586 1328 79
1387 2827 5
2827 1387 5
124 3960 13
3960 124 13
4762 5220 11
5220 4762 11
1040 2046 71
2046 1040 71
3157 4839 79
4839 3157 79
1369 4811 75
4811 1369 75
896 1308 61
1308 896 61
2670 3565 24
3565 2670 24
4547 5157 75
5157 4547 75
394 3635 58
3635 394 58
1286 2405 100
2405 1286 100
2754 3981 100
3981 2754 100
1387 2047 45
2047 1387 45
2419 4417 27
4417 2419 27
1689 2717 97
2717 1689 97
255 4773 95
4773 255 95
57 4405 1
4405 57 1
521 2845 65
2845 521 65
928 1832 61
1832 928 61
4586 5109 68
5109 4586 68
2802 3674 69
3674 2802 69
1562 2559 74
2559 1562 74
636 3425 90
3425 636 90
502 3663 82
3663 502 82
2996 4434 3
4434 2996 3
907 3789 79
3789 907 79
152 4625 86
4625 152 86
2681 5205 45
5205 2681 45
4130 5028 55
5028 4130 55
2418 4818 13
4818 2418 13
431 1882 4
1882 431 4
1168 1856 9
1856 1168 9
2139 3210 28
3210 2139 28
2397 3192 20
3192 2397 20
1784 3292 17
3292 1784 17
1563 2878 28
2878 1563 28
2254 3098 89
3098 2254 89
417 1283 87
1283 417 87
2046 2047 74
2047 2046 74
1331 1983 21
1983 1331 21
1157 1859 19
1859 1157 19
2927 4403 37
4403 2927 37
3830 4674 37
4674 3830 37
984 4493 34
4493 984 34
1144 1585 58
1585 1144 58
2861 4268 96
4268 2861 96
558 3237 76
3237 558 76
1509 5006 30
5006 1509 30
3536 5046 47
5046 3536 47
2059 4945 43
4945 2059 43
2835 4454 52
4454 2835 52
1000 1937 78
1937 1000 78
2555 4478 80
4478 2555 80
1240 2865 94
2865 1240 94
3352 4454 79
4454 3352 79
3069 5068 44
5068 3069 44
3511 3595 5
3595 3511 5
3112 3589 34
3589 3112 34
566 2742 9
2742 566 9
739 4269 31
4269 739 31
3293 3679 75
3679 3293 75
240 3352 73
3352 240 73
558 5055 82
5055 558 82
87 3607 65
3607 87 65
285 2909 37
2909 285 37
2717 3588 72
3588 2717 72
1811 2188 86
2188 1811 86
2819 2900 38
2900 2819 38
2224 3900 93
3900 2224 93
2178 4323 58
4323 2178 58
1668 4337 86
4337 1668 86
169 2866 10
2866 169 10
1387 2866 68
2866 1387 68
591 1243 1
1243 591 1
4866 5199 78
5199 4866 78
37 3413 17
3413 37 17
1657 4806 18
4806 1657 18
4334 5101 20
5101 4334 20
755 1526 96
1526 755 96
1915 4934 92
4934 1915 92
1882 4403 42
4403 1882 42
2856 3203 36
3203 2856 36
3968 4709 10
4709 3968 10
934 2866 25
2866 934 25
1258 4492 11
4492 1258 11
1552 3697 10
3697 1552 10
2480 4158 15
4158 2480 15
1906 3721 92
3721 1906 92
1526 3489 68
3489 1526 68
3041 3472 44
3472 3041 44
669 1706 90
1706 669 90
2140 3180 49
3180 2140 49
4349 5124 76
5124 4349 76
4166 4407 14
4407 4166 14
3622 4191 78
4191 3622 78
2025 4518 30
4518 2025 30
1393 3507 51
3507 1393 51
3074 4935 38
4935 3074 38
2430 2604 47
2604 2430 47
2562 5178 97
5178 2562 97
2488 4680 37
4680 2488 37
715 3338 60
3338 715 60
2827 3706 88
3706 2827 88
2354 4153 24
4153 2354 24
1530 3494 77
3494 1530 77
1228 2158 3
2158 1228 3
211 2954 8
2954 211 8
494 4014 1
4014 494 1
558 4323 38
4323 558 38
194 2812 67
2812 194 67
1508 1563 68
1563 1508 68
1784 4972 77
4972 1784 77
1029 3020 88
3020 1029 88
1253 2415 47
2415 1253 47
2598 4232 31
4232 2598 31
1827 2713 7
2713 1827 7
3254 4529 16
4529 3254 16
3646 3660 95
3660 3646 95
1673 3791 59
3791 1673 59
351 4745 95
4745 351 95
3788 4967 16
4967 3788 16
1619 4516 10
4516 1619 10
3518 4455 42
4455 3518 42
616 724 53
724 616 53
3795 4139 57
4139 3795 57
2638 3427 86
3427 2638 86
2874 4155 78
4155 2874 78
1088 3150 27
3150 1088 27
346 3347 74
3347 346 74
3210 4651 26
4651 3210 26
122 351 98
351 122 98
52 4054 79
4054 52 79
2763 4943 33
4943 2763 33
4232 4407 60
4407 4232 60
3348 4758 23
4758 3348 23
2217 2878 2
2878 2217 2
2763 4912 6
4912 2763 6
3529 5206 50
5206 3529 50
1457 2036 28
2036 1457 28
585 1873 25
1873 585 25
2887 4524 54
4524 2887 54
977 3006 38
3006 977 38
2601 4204 48
4204 2601 48
123 5055 97
5055 123 97
2056 3885 30
3885 2056 30
703 3477 51
3477 703 51
721 746 82
746 721 82
10 5055 94
5055 10 94
668 1505 42
1505 668 42
1083 1235 17
1235 1083 17
177 1122 10
1122 177 10
2318 3157 76
3157 2318 76
375 2809 27
2809 375 27
577 4972 60
4972 577 60
1991 4320 10
4320 1991 10
1415 4541 11
4541 1415 11
1299 4105 3
4105 1299 3
476 1634 83
1634 476 83
1762 4973 12
4973 1762 12
360 4036 21
4036 360 21
622 1610 1
1610 622 1
216 2639 8
2639 216 8
4454 4550 73
4550 4454 73
523 2165 67
2165 523 67
3526 3530 65
3530 3526 65
442 2880 11
2880 442 11
304 4939 36
4939 304 36
3511 4582 84
4582 3511 84
1700 4893 30
4893 1700 30
2096 5019 48
5019 2096 48
142 2461 88
2461 142 88
2277 4057 5
4057 2277 5
609 4544 76
4544 609 76
294 1435 58
1435 294 58
1277 3530 46
3530 1277 46
3236 4021 22
4021 3236 22
2050 4752 83
4752 2050 83
845 1813 65
1813 845 65
142 3552 35
3552 142 35
4884 4942 67
4942 4884 67
3151 4150 80
4150 3151 80
1201 2464 68
2464 1201 68
399 1704 86
1704 399 86
1156 2212 89
2212 1156 89
3096 3254 43
3254 3096 43
3348 4170 27
4170 3348 27
353 1649 25
1649 353 25
3793 4959 35
4959 3793 35
578 651 34
651 578 34
1600 2186 11
2186 1600 11
843 3237 11
3237 843 11
3300 3740 29
3740 3300 29
3635 4529 27
4529 3635 27
3433 4741 69
4741 3433 69
487 4893 27
4893 487 27
3114 4403 34
4403 3114 34
1461 4496 72
4496 1461 72
1369 3956 40
3956 1369 40
2753 3451 59
3451 2753 59
1561 2729 33
2729 1561 33
371 1584 78
1584 371 78
3217 3895 91
3895 3217 91
3754 5195 38
5195 3754 38
3476 3793 86
3793 3476 86
316 1352 29
1352 316 29
823 4320 2
4320 823 2
3374 4817 32
4817 3374 32
1813 2552 36
2552 1813 36
1387 3706 48
3706 1387 48
4796 4797 74
4797 4796 74
787 5180 6
5180 787 6
975 3795 89
3795 975 89
254 3529 16
3529 254 16
3165 3236 76
3236 3165 76
226 234 33
234 226 33
1802 3592 75
3592 1802 75
1565 2675 39
2675 1565 39
1457 3115 71
3115 1457 71
2634 4131 30
4131 2634 30
295 3030 4
3030 295 4
2655 3526 96
3526 2655 96
1148 2586 99
2586 1148 99
755 4912 58
4912 755 58
751 1410 100
1410 751 100
1634 5190 33
5190 1634 33
1060 2955 44
2955 1060 44
3959 4770 68
4770 3959 68
2142 5191 98
5191 2142 98
3349 3808 4
3808 3349 4
2606 3010 5
3010 2606 5
1314 1666 5
1666 1314 5
2552 4057 30
4057 2552 30
1270 4552 3
4552 1270 3
3493 4341 29
4341 3493 29
1947 4420 46
4420 1947 46
527 3737 15
3737 527 15
2866 3891 42
3891 2866 42
455 4871 61
4871 455 61
746 3970 65
3970 746 65
2812 4689 34
4689 2812 34
4323 4980 22
4980 4323 22
88 4733 38
4733 88 38
1038 4121 84
4121 1038 84
2786 4021 72
4021 2786 72
2601 2710 50
2710 2601 50
574 1437 72
1437 574 72
1312 2454 39
2454 1312 39
2263 4801 19
4801 2263 19
1231 1568 66
1568 1231 66
1283 4935 17
4935 1283 17
709 4310 98
4310 709 98
3020 3793 50
3793 3020 50
1562 5206 73
5206 1562 73
432 2602 75
2602 432 75
1165 4631 91
4631 1165 91
1353 2415 47
2415 1353 47
194 2405 48
2405 194 48
1506 3654 53
3654 1506 53
1333 4667 11
4667 1333 11
1619 2047 37
2047 1619 37
2445 4710 14
4710 2445 14
111 2854 8
2854 111 8
843 4323 73
4323 843 73
738 5026 69
5026 738 69
3769 4758 74
4758 3769 74
454 975 98
975 454 98
2629 3087 27
3087 2629 27
751 2667 69
2667 751 69
2631 4809 63
4809 2631 63
1741 3492 84
3492 1741 84
1351 2927 89
2927 1351 89
2019 4158 24
4158 2019 24
3763 4014 40
4014 3763 40
2795 4021 51
4021 2795 51
2043 4956 34
4956 2043 34
905 1270 94
1270 905 94
4382 4628 67
4628 4382 67
977 1502 70
1502 977 70
1836 2689 78
2689 1836 78
2077 3313 57
3313 2077 57
1042 3529 44
3529 1042 44
4281 4834 38
4834 4281 38
1394 3291 10
3291 1394 10
2242 4600 51
4600 2242 51
1348 4841 34
4841 1348 34
454 548 39
548 454 39
1090 2115 94
2115 1090 94
2617 4322 50
4322 2617 50
2617 5141 73
5141 2617 73
672 2610 51
2610 672 51
1961 4341 37
4341 1961 37
1555 2538 100
2538 1555 100
715 4894 12
4894 715 12
659 4987 57
4987 659 57
208 248 13
248 208 13
186 2899 98
2899 186 98
3074 3793 24
3793 3074 24
4004 5219 96
5219 4004 96
257 3548 32
3548 257 32
1103 1228 18
1228 1103 18
276 3502 39
3502 276 39
519 2492 2
2492 519 2
1389 2440 88
2440 1389 88
1001 1369 53
1369 1001 53
235 2252 18
2252 235 18
2488 4232 21
4232 2488 21
3060 4936 21
4936 3060 21
859 5134 56
5134 859 56
1435 1853 35
1853 1435 35
895 3959 97
3959 895 97
2364 3723 24
3723 2364 24
1586 2894 13
2894 1586 13
2234 4153 4
4153 2234 4
1941 3354 38
3354 1941 38
1263 3931 29
3931 1263 29
977 4529 29
4529 977 29
254 4934 1
4934 254 1
2322 2545 96
2545 2322 96
1670 4411 6
4411 1670 6
1217 3847 75
3847 1217 75
4608 5195 12
5195 4608 12
2246 2729 68
2729 2246 68
1629 1695 63
1695 1629 63
1308 3962 51
3962 1308 51
1658 4796 79
4796 1658 79
4227 4905 71
4905 4227 71
1782 2492 55
2492 1782 55
3264 3363 4
3363 3264 4
2866 3500 95
3500 2866 95
2022 2552 15
2552 2022 15
2745 4248 60
4248 2745 60
2353 3339 55
3339 2353 55
427 2577 95
2577 427 95
1352 2552 45
2552 1352 45
974 2195 58
2195 974 58
2441 3757 89
3757 2441 89
770 4655 54
4655 770 54
1081 1285 5
1285 1081 5
214 3511 70
3511 214 70
397 4279 99
4279 397 99
1950 3492 63
3492 1950 63
240 4375 64
4375 240 64
1005 2353 5
2353 1005 5
2013 3200 52
3200 2013 52
543 1277 91
1277 543 91
1183 1297 71
1297 1183 71
164 4987 12
4987 164 12
1432 3261 78
3261 1432 78
1622 3775 6
3775 1622 6
548 4411 24
4411 548 24
4022 5147 30
5147 4022 30
130 2140 59
2140 130 59
1708 4300 97
4300 1708 97
3492 4510 71
4510 3492 71
226 1441 52
1441 226 52
4607 4909 19
4909 4607 19
1089 4663 79
4663 1089 79
1802 3017 100
3017 1802 100
732 4841 38
4841 732 38
2924 3235 88
3235 2924 88
676 4407 24
4407 676 24
329 5026 90
5026 329 90
1309 2935 23
2935 1309 23
989 4962 62
4962 989 62
25 3943 55
3943 25 55
3352 3903 12
3903 3352 12
3836 4188 61
4188 3836 61
2144 3058 99
3058 2144 99
521 1298 66
1298 521 66
3511 3938 36
3938 3511 36
934 2552 87
2552 934 87
413 3133 13
3133 413 13
2111 4360 10
4360 2111 10
3875 5099 57
5099 3875 57
46 3734 53
3734 46 53
1907 2090 96
2090 1907 96
1498 4628 63
4628 1498 63
3096 3685 70
3685 3096 70
143 4713 3
4713 143 3
9 2277 37
2277 9 37
4067 4891 73
4891 4067 73
1880 2371 36
2371 1880 36
774 2503 94
2503 774 94
72 3104 49
3104 72 49
2004 2846 55
2846 2004 55
4028 4419 40
4419 4028 40
130 686 41
686 130 41
2492 2904 69
2904 2492 69
797 4245 21
4245 797 21
1260 3656 61
3656 1260 61
1649 2685 13
2685 1649 13
1113 4412 56
4412 1113 56
1970 3555 54
3555 1970 54
2737 3410 66
3410 2737 66
998 2655 22
2655 998 22
1147 2349 39
2349 1147 39
1375 1833 35
1833 1375 35
179 1021 55
1021 179 55
58 3734 25
3734 58 25
1818 1972 31
1972 1818 31
850 2695 14
2695 850 14
2019 2480 98
2480 2019 98
2331 3343 41
3343 2331 41
676 2277 14
2277 676 14
2059 3522 52
3522 2059 52
102 1609 64
1609 102 64
754 1087 2
1087 754 2
3604 4838 19
4838 3604 19
1962 4507 90
4507 1962 90
935 3587 13
3587 935 13
2148 4317 26
4317 2148 26
1813 2464 40
2464 1813 40
2079 4401 15
4401 2079 15
427 4835 81
4835 427 81
721 1464 88
1464 721 88
489 715 63
715 489 63
60 2500 9
2500 60 9
3526 3576 47
3576 3526 47
4868 5049 90
5049 4868 90
2966 3812 99
3812 2966 99
519 1555 73
1555 519 73
996 5203 76
5203 996 76
2771 3005 35
3005 2771 35
2443 3051 49
3051 2443 49
1856 2117 74
2117 1856 74
1689 2858 94
2858 1689 94
547 2806 8
2806 547 8
3421 4535 95
4535 3421 95
1833 1959 75
1959 1833 75
1277 3576 28
3576 1277 28
2180 4765 34
4765 2180 34
429 3288 44
3288 429 44
3525 3968 80
3968 3525 80
1550 1680 59
1680 1550 59
454 4139 86
4139 454 86
790 4718 45
4718 790 45
1683 2307 41
2307 1683 41
2277 2866 58
2866 2277 58
1250 2183 10
2183 1250 10
2634 4970 93
4970 2634 93
1965 3339 27
3339 1965 27
2265 4678 90
4678 2265 90
1889 2154 26
2154 1889 26
3200 3307 68
3307 3200 68
4735 4836 46
4836 4735 46
1609 4730 38
4730 1609 38
12 5148 37
5148 12 37
55 3945 19
3945 55 19
1502 2059 14
2059 1502 14
3074 3479 86
3479 3074 86
1227 3924 94
3924 1227 94
932 3619 64
3619 932 64
4281 4303 11
4303 4281 11
3296 3930 35
3930 3296 35
2383 3801 39
3801 2383 39
662 4909 24
4909 662 24
1203 3075 17
3075 1203 17
1476 3684 33
3684 1476 33
196 4809 78
4809 196 78
908 1921 54
1921 908 54
932 5147 40
5147 932 40
821 4290 30
4290 821 30
1227 3173 27
3173 1227 27
1290 5195 54
5195 1290 54
3180 3787 8
3787 3180 8
288 3312 81
3312 288 81
1494 5003 14
5003 1494 14
115 3945 79
3945 115 79
4177 4402 70
4402 4177 70
1021 1306 2
1306 1021 2
2680 5064 17
5064 2680 17
123 1270 52
1270 123 52
3630 4281 56
4281 3630 56
1494 2023 54
2023 1494 54
888 907 96
907 888 96
2708 3795 12
3795 2708 12
10 1270 49
1270 10 49
2248 4148 53
4148 2248 53
3790 5005 24
5005 3790 24
2539 2547 57
2547 2539 57
1507 3991 13
3991 1507 13
3178 5110 37
5110 3178 37
2617 3755 11
3755 2617 11
1136 4805 50
4805 1136 50
636 3689 78
3689 636 78
508 4919 20
4919 508 20
659 3183 89
3183 659 89
1657 2586 78
2586 1657 78
1248 1916 9
1916 1248 9
3493 3891 79
3891 3493 79
304 4986 35
4986 304 35
1792 4555 36
4555 1792 36
2672 4613 2
4613 2672 2
896 4959 28
4959 896 28
2464 4028 9
4028 2464 9
1642 1792 15
1792 1642 15
932 1974 99
1974 932 99
2207 4699 49
4699 2207 49
1005 2089 17
2089 1005 17
1308 4936 9
4936 1308 9
746 3790 5
3790 746 5
1609 3128 4
3128 1609 4
2725 4062 78
4062 2725 78
1292 2882 95
2882 1292 95
454 1170 13
1170 454 13
1142 2235 46
2235 1142 46
1009 4939 91
4939 1009 91
1474 3679 86
3679 1474 86
2474 2517 32
2517 2474 32
2130 3378 5
3378 2130 5
4486 4708 51
4708 4486 51
1344 1727 72
1727 1344 72
1597 3416 28
3416 1597 28
1113 2555 87
2555 1113 87
2552 2866 83
2866 2552 83
1170 5028 95
5028 1170 95
1197 3606 58
3606 1197 58
2377 4729 29
4729 2377 29
196 4398 91
4398 196 91
662 1042 85
1042 662 85
2464 4281 10
4281 2464 10
419 1871 45
1871 419 45
99 3243 49
3243 99 49
1673 3511 99
3511 1673 99
1934 2753 4
2753 1934 4
1337 1374 54
1374 1337 54
437 4202 30
4202 437 30
22 474 89
474 22 89
1348 4893 18
4893 1348 18
1352 2464 49
2464 1352 49
697 4803 7
4803 697 7
4005 4955 39
4955 4005 39
690 750 89
750 690 89
3899 4156 70
4156 3899 70
1036 1976 57
1976 1036 57
3938 4541 24
4541 3938 24
1693 2956 84
2956 1693 84
1599 3465 23
3465 1599 23
990 3224 47
3224 990 47
2481 3885 5
3885 2481 5
4529 4770 38
4770 4529 38
4165 5046 46
5046 4165 46
757 1526 58
1526 757 58
920 1088 65
1088 920 65
2076 4217 94
4217 2076 94
548 658 23
658 548 23
1470 4573 60
4573 1470 60
431 3790 40
3790 431 40
285 4778 10
4778 285 10
1792 3202 35
3202 1792 35
1922 2900 31
2900 1922 31
445 5147 43
5147 445 43
1309 4087 7
4087 1309 7
2904 2955 8
2955 2904 8
1534 2713 24
2713 1534 24
2904 3899 56
3899 2904 56
543 755 17
755 543 17
1097 2398 22
2398 1097 22
2619 4932 82
4932 2619 82
35 1986 96
1986 35 96
682 1605 76
1605 682 76
4429 5130 58
5130 4429 58
1922 1964 19
1964 1922 19
778 1248 83
1248 778 83
1101 4130 90
4130 1101 90
894 3866 85
3866 894 85
3493 3500 32
3500 3493 32
2058 3056 99
3056 2058 99
240 433 50
433 240 50
73 1316 84
1316 73 84
379 1209 51
1209 379 51
2464 4552 17
4552 2464 17
412 848 37
848 412 37
2472 4518 87
4518 2472 87
916 1564 33
1564 916 33
3582 4987 70
4987 3582 70
1340 1935 84
1935 1340 84
607 4819 89
4819 607 89
1819 2602 72
2602 1819 72
1922 4613 52
4613 1922 52
2218 4380 67
4380 2218 67
2261 4321 97
4321 2261 97
916 5172 69
5172 916 69
2866 4600 95
4600 2866 95
3529 3682 42
3682 3529 42
329 3745 13
3745 329 13
805 4284 32
4284 805 32
2599 2858 4
2858 2599 4
4241 4886 82
4886 4241 82
4388 5213 98
5213 4388 98
548 2032 81
2032 548 81
4615 4616 86
4616 4615 86
445 1974 2
1974 445 2
2405 5066 26
5066 2405 26
864 1899 16
1899 864 16
130 4755 14
4755 130 14
2944 4886 75
4886 2944 75
1813 3493 33
3493 1813 33
519 1893 19
1893 519 19
200 499 32
499 200 32
1270 3043 50
3043 1270 50
2434 2671 10
2671 2434 10
68 1677 66
1677 68 66
2595 3143 25
3143 2595 25
5123 5198 28
5198 5123 28
1352 4532 5
4532 1352 5
3016 4232 89
4232 3016 89
598 4152 71
4152 598 71
2295 4010 64
4010 2295 64
487 732 90
732 487 90
514 2076 75
2076 514 75
4421 4733 61
4733 4421 61
1956 5090 15
5090 1956 15
1875 4972 98
4972 1875 98
254 1562 77
1562 254 77
147 1901 23
1901 147 23
1409 3674 86
3674 1409 86
3199 4319 41
4319 3199 41
784 1933 14
1933 784 14
558 4281 24
4281 558 24
25 39 87
39 25 87
909 4250 78
4250 909 78
2798 4607 6
4607 2798 6
1283 3479 65
3479 1283 65
2206 3136 47
3136 2206 47
2347 4202 40
4202 2347 40
1030 3927 38
3927 1030 38
2229 3070 38
3070 2229 38
2301 2322 54
2322 2301 54
3750 4112 3
