4158 13422
704 1329 66
1714 3844 31
891 3454 88
516 1322 19
389 975 83
119 1854 56
824 4014 31
1816 2962 99
2759 3714 16
579 3883 9
1749 2049 1
969 2141 85
985 3400 84
2322 3954 49
1971 3884 78
2074 2425 68
91 1636 82
1011 1152 74
1589 3593 89
807 2609 19
65 2720 4
497 1679 99
2514 4074 41
1348 2780 97
970 2175 94
1072 1706 83
2211 2386 52
1768 1772 81
101 155 15
0 3608 85
2289 3177 17
442 2926 93
1950 2095 14
2482 3627 50
2012 2813 42
296 1430 35
789 3180 68
1254 2946 5
2290 2741 36
623 2237 91
1064 3347 32
593 2417 21
350 2250 49
1099 2350 68
3091 3742 84
3283 4011 9
3557 3915 71
432 4132 85
436 2953 66
1194 1550 13
2345 2743 75
778 3378 93
525 3934 2
1759 3297 27
3915 4129 7
1091 3347 69
201 595 95
3491 3762 24
2842 3911 38
979 3548 14
272 531 8
1103 2386 4
1237 1997 45
739 3347 57
746 3611 62
1303 2530 52
3 4042 56
1544 2036 25
79 730 8
1682 3616 63
1438 4006 29
600 1999 32
812 2510 91
223 4005 47
1226 1616 27
1692 2281 78
1599 2549 51
1763 1764 90
1250 2602 33
428 3273 58
405 2970 94
409 807 47
595 600 94
1198 1524 95
2047 4127 65
1238 3593 8
150 2573 40
1681 4090 90
386 594 13
595 2783 5
885 3054 2
1724 3945 58
409 1328 4
420 3877 78
2753 3951 59
2128 2798 83
292 2002 35
1230 2903 30
1535 3925 59
2162 3412 75
1616 2867 84
2782 3557 60
357 2685 61
2166 2262 49
600 3897 98
738 3603 78
706 2906 37
847 2247 5
252 2349 94
1559 3925 3
605 3782 98
868 3219 80
3589 3788 4
2730 3135 74
718 1473 48
157 2196 48
479 3881 75
375 3599 57
1009 2749 61
707 1140 46
3288 3925 2
470 3074 77
3491 3603 21
1942 2984 79
1226 1394 53
866 3716 67
2977 3253 37
1 3695 95
2057 2753 17
2 2036 23
1233 2913 93
2766 4078 21
428 925 42
2844 3089 26
106 3547 34
1317 1894 74
65 2999 47
4 3229 66
3023 3577 71
41 1340 100
472 1091 28
1934 3387 82
346 3787 54
2847 3474 64
1616 3287 24
1148 1890 67
1935 3134 12
1910 3326 1
383 1945 87
153 2077 1
3858 3903 98
2520 4050 19
117 3206 78
579 1404 66
674 2415 98
462 1013 92
3016 4042 59
823 2399 45
3617 4107 95
387 757 15
1697 3919 79
3002 4150 61
87 2113 67
1064 3638 79
941 3075 95
138 3623 18
417 1677 85
156 1939 48
536 791 12
746 2993 56
2736 3980 25
2419 2711 25
2759 3347 77
1794 2565 68
1024 2321 50
2783 3915 77
1308 2281 74
251 866 52
94 934 41
1930 2467 18
1821 2691 47
477 2413 57
444 1873 54
2067 2345 91
1508 1624 5
2953 3987 71
1146 1147 74
216 1524 53
97 117 45
470 2759 22
1783 3714 60
1527 1596 18
366 1535 90
6 117 24
616 1997 94
1777 3603 87
1488 3406 79
939 2007 77
94 4157 32
109 2844 76
707 3227 25
1451 3769 3
1230 3557 48
1122 2109 84
1295 1435 89
428 618 23
2945 2946 26
1147 2243 37
1920 2130 79
825 3981 1
737 1994 94
1939 2079 1
1677 4073 77
97 1973 97
3003 4060 62
1523 1524 70
1498 3603 38
156 4102 19
2201 3634 58
2722 3946 13
724 3964 81
2723 4020 2
3546 3693 56
1288 1378 3
596 2305 10
3297 4079 99
734 2711 90
497 2502 90
2192 3894 99
1165 1533 25
2471 4141 47
1674 3766 65
1888 3934 55
3639 3665 63
2536 3267 4
383 1226 64
3527 3803 37
1058 3190 77
1185 2347 83
2002 2803 62
1024 1485 38
1759 3418 84
1697 3360 76
349 3218 74
536 2009 18
570 1031 46
301 1185 25
1452 3943 92
1386 3248 31
1980 4144 77
1994 3714 1
2319 2670 28
1798 2462 41
65 2750 14
256 2737 14
1015 2696 46
1137 2605 81
15 1535 9
884 1751 20
127 3153 87
1968 2191 4
1929 3788 44
61 3366 62
3347 4079 49
239 3126 100
1353 2844 40
311 366 12
1797 3599 39
117 737 5
366 3168 51
1194 2189 76
1167 2002 60
2263 2437 31
459 939 41
2052 3276 53
30 2672 3
1441 2820 60
783 3571 29
3260 3955 44
1534 2695 18
3827 3944 34
1082 1541 88
2711 3510 60
572 2995 96
799 1064 6
1277 3347 35
1191 1241 67
807 2480 26
322 1824 39
350 1994 97
2070 2829 12
1118 2018 13
1504 3158 59
111 3051 57
1098 2977 96
3330 3710 49
2600 2635 44
2250 3297 48
1596 2518 31
564 2824 41
1464 2505 18
1693 4125 57
87 3355 81
232 1168 97
766 3145 60
1572 2514 19
595 2821 51
835 3571 41
569 3625 13
820 3304 37
470 3951 86
332 1714 79
250 1266 21
901 1986 42
742 954 69
518 2291 54
2947 3418 12
598 1041 84
866 1453 96
480 2241 26
1670 1988 15
3754 3824 31
8 69 70
2627 3019 9
2220 3170 59
478 4041 64
1591 3064 58
2357 3168 72
405 2247 3
604 4136 85
15 3168 70
67 3637 55
2069 3541 85
1041 1113 41
416 3965 50
1284 3594 51
350 739 62
761 1015 95
1795 3505 79
144 1098 79
973 3092 76
757 1030 26
1235 3934 12
2346 3388 71
1394 2247 62
884 2613 74
1023 1058 48
736 4109 18
827 4048 2
1932 2930 51
616 3054 63
1945 3591 91
2012 2970 11
422 1682 25
2350 4121 56
1780 2819 52
590 1063 10
2113 2616 24
227 950 36
1441 1745 85
915 1778 40
1041 2091 67
726 3770 45
150 745 64
3764 3803 84
117 2250 26
462 1830 81
213 782 46
1995 2345 59
796 1113 46
1198 1709 40
2099 2562 72
596 3231 52
824 1438 39
1640 2129 82
2153 2421 49
1393 1768 88
407 2320 6
807 3358 52
383 1485 67
3040 3203 40
1942 2276 43
3231 3483 21
796 1506 27
1638 2041 24
191 2798 36
898 1402 21
1187 3491 93
1224 3881 70
360 1347 8
2204 2977 82
265 299 47
3894 3915 18
239 3917 47
854 1443 54
676 2731 32
1535 2776 26
3054 3491 70
338 1063 98
1014 2398 49
85 752 68
343 3861 19
2164 3647 32
381 1600 60
1760 3559 12
796 2091 72
1908 3684 25
1641 2856 72
2906 3378 61
223 1104 30
3452 3536 73
1680 2378 55
1048 2321 94
390 2129 32
1048 3081 14
1559 2776 70
824 2395 8
1767 2770 16
366 706 97
1084 3757 22
1059 1187 57
336 3337 94
2250 3572 23
153 332 36
131 564 98
1131 1968 66
1588 2033 38
1966 3673 36
2287 3813 67
1064 1419 56
339 2668 14
407 2560 86
1044 2868 69
1493 3919 55
1410 3808 95
1493 2829 25
1348 1999 20
2299 2793 99
247 3446 88
1994 3347 62
1006 1671 42
1226 2233 16
2529 3764 36
340 547 88
792 1298 67
106 1823 26
2030 3702 13
3238 3353 28
38 1205 12
169 3603 39
1002 3283 22
816 2293 26
1476 2361 42
190 1291 86
1786 3800 15
1768 2651 24
2280 3027 88
494 1048 79
2749 3659 71
1103 1266 64
1160 3971 16
3307 4014 4
2370 2663 90
529 4079 91
739 1419 81
303 2370 32
1295 2634 72
1841 2246 2
2341 2952 4
250 1103 50
1051 3894 28
1537 2289 9
2386 3714 53
1732 3823 32
151 1153 31
1722 2516 3
1960 2720 49
2356 2548 1
757 3917 5
2281 3095 75
541 1446 2
15 706 16
2089 2886 70
1014 2290 13
529 1553 49
403 3933 3
245 3078 70
2806 3947 34
721 2861 37
311 1559 93
2753 3297 41
3006 3945 100
1129 3945 13
1595 3276 86
2951 3094 28
317 3696 8
1196 2140 5
2011 3827 49
2681 3651 27
1134 2098 69
34 2846 85
4000 4025 74
340 3705 74
1427 2483 97
1057 1312 20
520 3192 33
3283 3387 1
2719 3825 63
2243 3679 25
529 2032 92
641 3105 5
2035 2036 46
360 3879 52
532 1194 39
2620 3220 9
364 1606 35
3074 3174 1
681 1640 40
1385 2384 12
2654 3824 31
776 1546 87
2867 2970 16
133 1405 57
2795 3680 54
444 2446 95
1041 2168 76
1908 2138 43
43 2846 64
2181 2408 96
1940 3154 7
432 573 82
354 2248 39
737 2753 97
476 1115 60
579 1062 52
796 2192 89
2281 2754 78
2923 3223 53
3001 3108 16
2065 3957 33
380 2711 16
1122 4006 33
1295 3941 91
163 955 37
2223 3903 13
1382 1940 71
2199 2499 1
224 699 76
1464 2957 2
1546 3264 63
847 1169 79
1653 2303 43
311 778 16
973 3312 16
847 2280 66
3283 3613 43
922 4021 88
2061 3508 76
603 4101 59
1722 4020 71
2968 4098 23
332 779 84
753 1553 93
1365 2964 52
1166 2638 41
546 2954 93
484 922 27
143 1363 53
2290 3916 11
595 1051 61
742 1310 21
2327 3549 19
42 497 100
3218 3363 78
939 1201 75
198 1007 6
1036 3456 17
1191 2868 26
157 2369 89
2182 2489 4
1210 1748 75
2063 3981 79
1773 2320 52
2043 2408 18
3339 3652 42
1531 3594 8
779 1383 9
2426 3673 96
2169 3541 85
85 3117 73
792 1875 76
2610 3544 7
407 2906 68
44 3327 72
2552 2872 85
2189 2489 21
1596 3375 100
1031 3483 21
1758 3934 25
470 2211 6
1320 3603 20
1518 1767 46
1116 2273 86
707 823 57
662 721 28
200 2612 53
2861 4101 57
565 2036 76
350 2753 100
2091 3659 73
922 1016 3
3776 4103 56
548 4105 22
1955 3954 72
1077 2959 39
1061 2432 84
876 2273 46
1732 3401 58
1585 3673 25
234 3465 8
1722 3264 19
1048 2867 76
1433 3502 6
317 1090 6
1485 2233 45
552 2349 94
1766 1768 51
117 1994 74
3260 3415 64
377 2621 93
1680 1743 60
126 2375 30
778 2970 57
2864 3652 17
2016 2701 62
2144 3566 35
605 3875 79
2037 2349 29
765 923 55
26 2928 31
1616 2429 38
3769 3874 46
2386 3347 14
1535 2867 73
1803 3950 92
1754 1846 5
1944 3663 84
1512 3941 18
717 1186 38
3881 3904 28
619 952 22
1066 4063 66
1109 2880 88
557 1156 68
1559 2867 17
1024 3027 52
227 2018 92
1527 1808 22
2140 2858 75
1524 3776 85
2476 3903 56
514 3151 50
1421 1465 5
1169 2320 28
233 3091 19
3798 4033 48
1141 2957 89
2753 3418 98
1531 3155 45
117 739 39
2138 3759 30
704 1061 10
1901 2229 73
3297 3951 23
944 1167 52
1172 2977 90
2173 2494 10
94 3385 8
112 1537 50
3418 3487 86
865 2763 35
2961 3660 60
2913 3725 77
1518 2649 40
1553 1707 11
1680 2454 47
3084 3529 46
1213 2834 30
153 182 86
1279 3313 19
1176 2035 100
1535 3287 13
513 2167 91
1974 2991 90
470 3297 68
423 2756 14
250 1942 13
2860 3938 55
1560 3895 24
1506 3894 33
255 1286 16
1051 1348 46
1461 3170 30
2514 3684 11
1559 3287 57
1169 2560 8
1923 3283 73
3347 3951 73
25 1916 96
600 1041 46
55 2920 94
1868 3432 1
1683 4063 93
338 486 89
1709 3777 37
1117 2996 8
2984 4079 96
3901 3948 96
217 1555 11
979 1530 8
1275 3611 61
1403 2633 3
569 2685 33
806 3655 70
1783 2984 50
171 3142 64
595 3557 63
2483 3415 77
2290 2998 5
2373 3135 7
188 433 38
806 4131 62
98 810 57
2913 3828 28
1714 2661 20
1566 3764 83
1175 1837 3
91 2077 79
547 2172 30
1150 2355 34
1966 2154 13
1751 2613 51
3651 4106 32
2356 3780 45
1643 2141 79
703 1167 81
673 4079 55
757 3935 11
795 2227 53
5 1994 2
2977 3418 42
763 2000 2
569 1116 60
412 1949 54
2737 3956 48
796 2783 36
801 3960 100
250 470 89
202 2228 87
2145 2990 74
1131 4152 94
1592 2147 100
985 2594 82
1445 1952 28
405 2280 64
3518 3649 40
3510 3660 79
1128 3578 43
3594 3962 17
1996 2832 69
547 2234 84
1824 3578 19
2074 3367 82
705 3625 29
750 3558 85
187 4067 85
1210 2367 98
94 547 62
436 3283 76
1396 3827 84
1675 3575 49
673 1553 13
1064 3271 40
2139 3437 87
486 2446 97
1176 1315 60
3126 3707 74
1053 1058 78
658 2245 12
1009 2081 5
1394 2280 23
755 2993 35
356 816 57
1180 1938 75
1209 1506 30
383 3027 81
1866 3335 90
816 1662 99
15 311 1
1564 3269 6
2089 2440 88
417 2049 9
65 1539 27
2569 4058 74
1235 1888 30
1079 2022 72
3087 3491 93
481 995 75
1365 2842 78
5 739 67
1768 3211 44
1250 2953 100
1733 2016 44
305 1674 62
559 2613 99
2095 2289 7
65 354 82
1747 2380 66
656 2483 96
754 3356 75
904 2423 64
1509 1984 56
1528 1581 94
1248 1877 46
3613 3668 8
764 4041 30
3177 3800 36
1419 1783 49
2066 3504 63
2537 2541 93
2741 3707 39
1555 2987 33
1263 1276 94
2091 2749 3
929 1453 49
1027 1650 36
497 704 24
3409 3824 36
2079 2424 6
166 2235 90
745 3964 32
3837 3996 28
1002 3653 12
122 1599 14
40 89 2
3244 3943 44
899 3164 6
65 523 55
1328 3264 5
55 3284 82
125 966 46
704 2432 17
3273 4020 52
737 1419 19
668 1983 68
1474 2305 28
2290 2744 87
1376 3184 33
2057 2472 40
2635 3741 31
426 3894 53
232 1319 64
97 3283 67
319 567 77
3014 3256 35
1493 4079 75
1122 1531 58
6 3283 46
2276 4079 48
2520 3678 95
65 1722 38
1146 2659 78
2776 3081 82
3803 3910 12
594 836 75
121 335 95
2233 3027 31
2369 3707 7
3166 3597 44
2416 2675 20
184 2961 90
1169 2906 90
253 3103 43
790 2362 93
354 2723 14
1444 3633 74
3782 3875 66
778 2247 66
3335 3337 63
528 3721 74
971 4073 91
1160 3352 93
586 1161 52
106 3327 94
2377 4138 82
876 1116 77
2890 3601 56
1433 3926 14
2447 3684 34
240 1442 3
1907 2654 84
593 1060 52
1041 4129 13
2631 2760 30
863 1222 76
1981 3789 73
470 3418 25
985 3074 42
865 1946 46
408 458 83
1018 3660 27
1407 3490 96
2410 3707 78
199 270 8
932 3265 46
21 2612 4
3484 3514 91
885 3625 9
495 2673 35
2725 4084 52
1745 2885 89
2004 4079 16
1142 4132 95
407 1981 43
1051 2291 77
529 3951 15
2961 3510 10
44 3613 34
1553 3653 93
1708 4137 26
528 2289 30
868 1509 10
2393 2654 50
1365 2936 76
1312 1353 22
1663 3838 48
2554 3663 94
2698 3193 68
1554 4011 10
5 1923 95
1167 1728 2
7 1216 38
3453 3535 87
796 4129 18
2489 3573 49
350 1419 22
2825 3863 95
356 2938 31
2340 3936 1
65 2125 89
1625 2613 45
1231 2049 43
170 1950 69
1524 3658 79
737 1759 99
2138 2447 26
1209 2192 92
117 2753 77
891 1667 9
243 1729 75
387 3126 88
1981 3123 51
2970 3027 78
2723 2909 15
2635 2712 38
1545 3387 23
529 1923 39
1972 3359 84
1834 3414 41
176 1247 4
583 3839 85
3801 3966 2
978 3553 68
2096 4118 31
2356 2637 14
898 2158 73
673 2667 51
2627 3222 60
1433 3501 89
2580 4128 5
468 2099 40
2284 2625 78
6 1103 86
3613 3653 53
415 1453 15
3127 3941 83
7 2043 97
414 4137 12
731 929 3
317 2458 62
2301 3231 7
1120 1867 8
389 1317 97
1915 2430 24
1524 1614 31
2246 3062 29
1409 2204 96
2709 3879 71
1946 2138 21
310 3844 7
1981 2357 29
1034 1531 30
380 2350 79
416 2582 39
1488 1766 99
167 1680 86
325 827 83
3016 3927 4
85 3651 51
366 3081 72
2906 2970 25
1140 3227 48
847 1535 1
261 4098 6
945 2678 70
3770 3787 98
791 2009 23
861 981 17
1759 2386 40
2984 3074 11
1116 2258 31
2717 3571 83
2320 2776 61
1783 2276 14
2113 3585 97
656 2138 31
1014 1137 12
1074 2690 73
2771 3457 19
8 3718 3
1474 3231 70
3922 4121 88
1463 1728 78
192 3743 32
2856 3762 39
1365 3911 51
1231 4008 46
744 3217 2
1169 3378 14
1078 1546 49
2861 3784 68
1113 3915 7
581 3594 58
546 2428 51
140 3571 96
350 1759 2
1245 4119 67
2549 2575 43
1873 2446 94
227 4028 62
311 3925 15
339 1561 95
1644 3406 15
1708 3066 19
240 3803 40
528 1300 17
556 1030 95
903 4099 25
1082 1512 95
424 3659 96
1191 2476 62
444 2995 28
3425 3867 63
1733 2493 53
1231 1524 18
3079 3756 50
1033 1561 9
1597 3503 7
2069 2169 61
2357 3081 93
1596 1821 82
1411 1789 3
2138 2396 59
1923 1942 76
1622 2505 16
15 3081 91
2118 3059 10
191 1512 74
2532 3954 59
3409 3641 25
3387 4105 31
3491 3550 20
2288 2916 49
1092 3119 24
2654 3754 41
2291 3894 68
495 1196 26
379 2250 48
847 3168 62
827 1231 13
1288 2345 42
2284 2727 12
279 1498 64
721 4060 20
213 2825 77
2856 3603 36
52 2038 7
997 1433 17
2776 2867 44
2887 3046 28
554 2406 25
5 2753 5
387 3917 35
424 796 25
117 3146 58
2182 2575 66
2173 3096 44
1234 2036 15
1680 2121 86
1445 3818 50
227 1077 95
428 2723 8
382 1378 17
671 1707 69
2698 3998 53
624 2173 34
2252 3639 24
1318 1531 34
3287 3925 71
1231 3415 65
961 3597 89
486 3134 93
3134 3483 14
1897 3152 40
1192 2320 41
1939 2899 41
426 1348 71
1493 2929 25
332 902 75
1572 1908 17
250 3174 57
2189 2575 83
2201 3387 59
163 533 63
1535 3288 30
2521 2544 48
166 3794 93
2446 3231 2
1862 2138 17
1942 3206 53
103 2453 43
31 3299 93
718 2071 14
241 1692 84
1018 3510 77
55 1753 55
1559 3288 74
1226 3789 68
2776 3287 84
157 757 85
2314 2390 13
1777 3550 86
94 2681 40
3487 4079 89
3176 3505 90
1524 2502 27
2643 2712 86
1173 4145 77
1168 3371 64
1192 2560 21
1506 2291 82
1773 3091 59
2196 2398 91
3357 3373 57
1259 3101 95
1498 3550 37
1408 2909 50
1735 3994 32
2210 3884 87
1997 3054 74
383 1169 95
2235 2772 58
1367 3499 9
1146 3981 52
3600 3886 11
373 741 9
621 1643 31
2011 3526 32
197 3925 81
1759 4003 29
2541 3667 59
2101 2926 22
157 1112 20
1660 3686 71
814 2650 33
1099 4121 75
3100 3962 3
1909 1912 32
1938 2356 79
1215 3526 56
1100 2451 16
1230 2780 39
1726 3575 30
1048 2429 30
523 1682 56
1122 4014 69
1226 3123 46
1209 2783 39
2032 2250 91
2984 3951 20
3613 3646 34
1493 2411 19
855 2358 40
338 1873 68
1185 2173 25
2125 4020 64
386 2166 37
44 2366 35
146 3964 63
2172 2203 32
1250 2571 6
616 1187 24
366 2867 34
2211 3174 48
395 3848 10
1169 1981 65
3557 3894 14
529 2211 35
237 962 50
1541 3111 7
97 1942 70
1176 3388 1
3707 3935 61
1193 4000 32
6 1942 49
1271 3563 21
423 1191 9
2664 2691 80
974 2898 9
828 1931 44
526 2419 78
1034 2513 24
969 2643 19
1226 2357 24
262 1097 20
12 1894 19
3297 4011 43
405 1535 99
2448 2483 48
685 1766 6
1559 2429 71
1821 3675 75
1994 3315 18
132 1248 57
1125 2763 95
3809 4128 4
3519 3536 50
3832 3874 99
2703 4005 27
293 317 21
759 3536 90
3174 3487 22
2865 3002 98
151 3674 88
432 3788 37
970 3146 1
2391 3877 79
2537 2542 10
772 1100 81
948 1708 73
2063 2245 67
313 1265 57
595 2081 71
2654 3409 76
727 1946 68
1177 2635 31
125 586 86
3347 3572 30
604 2099 56
1822 3437 60
67 2213 47
2562 2683 82
2004 2759 76
2320 2867 8
1103 3174 100
2885 3258 70
673 1923 3
1459 1483 89
970 1442 33
2357 2867 55
18 1750 57
762 3938 17
424 2749 26
1908 3531 24
2988 3313 98
1236 1722 39
15 2867 53
762 2860 91
1011 3078 16
3382 3736 3
2652 4075 36
702 2403 62
117 1419 99
3297 3418 62
1975 2035 69
1940 3651 56
1546 2999 58
1939 3035 53
1734 2300 3
3902 3921 68
790 2542 53
777 3033 97
350 2147 98
1509 3462 82
2516 4105 30
970 1263 90
821 1744 48
807 1850 16
2263 2869 75
2087 2522 20
408 2455 32
2842 4098 17
405 3168 60
126 1525 80
825 2397 73
1397 3565 61
2320 3287 48
1889 2127 67
1008 3881 74
796 2903 76
2285 2462 38
1622 2957 100
3613 3743 83
1266 2984 23
3603 3625 67
529 3297 97
878 2758 53
466 3548 11
2357 3287 95
748 2098 3
1099 2419 41
652 1402 95
472 3951 48
15 3287 93
1394 3168 19
424 832 37
239 556 10
1288 2067 16
2305 2995 19
737 3487 75
1641 3318 26
251 979 73
1692 2522 75
496 1654 43
3260 3822 83
2276 3951 72
2846 3637 4
2864 3526 75
246 3304 43
1464 2737 62
547 1589 19
2783 3894 20
1420 2033 30
778 2280 27
380 1018 35
2247 3591 53
1318 2513 28
2944 3603 64
2447 4049 39
1873 3134 90
906 3701 52
656 4049 18
1660 1883 20
311 2776 82
2287 2786 8
2116 4128 21
2174 3639 6
1009 1113 49
1159 3584 6
2095 3347 93
1942 2250 1
1231 1565 15
2966 3417 84
1553 2550 42
1907 3824 74
1976 2173 46
640 2993 70
1722 2999 14
989 3172 32
2861 3896 72
1464 2232 77
737 1783 7
3407 3415 21
694 3686 25
2664 3405 18
1674 2962 97
301 3645 45
2798 4151 54
117 1759 79
2199 3797 67
47 2825 31
605 2711 91
1553 4011 79
201 2291 27
282 1985 36
2993 3635 27
2004 3951 40
81 2066 82
741 2721 77
1160 2013 30
1485 3123 75
1923 3475 37
1024 1559 96
950 4028 75
1824 1923 84
1531 3271 17
1009 2091 75
239 823 49
3129 3427 7
3409 3754 46
2245 3183 55
319 1062 92
1575 4033 35
1107 2271 73
356 3715 40
2393 3824 40
1187 3087 25
1011 3548 6
2220 2412 73
3433 3903 23
1946 3955 10
462 1708 7
241 2342 34
2031 2917 99
2654 3685 68
740 1798 55
227 3195 1
894 3602 97
1114 3650 33
3054 3087 2
1298 1875 62
1209 2821 85
1130 3628 55
1762 2652 55
732 1000 41
531 2123 1
21 1123 91
823 1014 100
961 3333 1
1923 2075 37
1528 1712 21
673 2753 13
1135 3055 69
254 797 72
5 2004 72
2366 3578 21
3168 3789 70
796 3557 94
1168 2635 52
2674 3559 46
2182 2189 4
1528 2509 70
799 1656 70
785 3155 19
1231 3568 66
1513 3347 51
741 3465 25
1684 2162 7
890 2965 44
67 1117 15
2644 3262 67
681 2506 62
444 572 37
1524 4059 96
1561 2611 27
3081 3925 85
572 2305 66
1231 3028 86
882 3874 49
529 2004 16
3400 3674 7
350 1783 10
250 529 92
585 2303 35
2266 3860 15
1746 2571 82
2013 3483 63
1419 4079 81
138 2186 89
222 2957 100
3384 3471 60
1946 2956 27
988 1182 71
950 1077 8
3047 3613 27
1884 1971 60
2635 3502 68
122 2549 64
452 1183 72
1616 2233 6
556 3935 80
67 2767 65
757 823 7
3252 3942 75
970 3827 78
14 864 71
323 712 66
1950 3238 45
1020 3242 83
1923 3174 20
256 527 44
189 1923 99
2519 3679 81
1264 2228 9
2254 2407 42
1419 1553 39
1134 1233 64
3203 3228 18
2263 3907 21
1566 2518 1
1180 2130 39
1145 1597 93
2369 2399 71
565 1263 35
351 665 35
1241 2476 12
101 1928 56
56 3839 48
2892 3258 87
426 1009 8
218 1134 85
2077 3890 66
725 3238 70
995 2437 23
3061 4105 25
2022 2470 21
1935 2305 19
5 1759 7
970 3686 81
2846 3106 77
1485 2320 24
121 2016 72
331 711 97
1436 1468 21
462 3005 56
1442 3618 57
1472 3751 48
1025 1368 80
3164 3809 86
1225 3014 62
65 584 92
3588 3820 17
1512 1736 33
512 2442 35
2484 3252 37
1134 3725 28
1365 1570 54
623 4111 49
687 1077 55
2429 3789 61
3613 3775 27
1318 1407 26
1056 1296 17
3117 3278 2
1824 2753 94
1760 3465 14
1009 2168 84
338 2446 9
917 3578 2
3558 3848 63
1386 2737 44
669 2135 83
1199 2792 82
707 2741 63
428 1882 11
2330 3203 30
2370 3666 41
1873 2995 27
1550 2549 32
1064 4079 76
2909 3634 6
1804 2909 26
2776 3288 1
2237 2876 88
787 3584 74
1368 2685 2
1177 2073 77
402 3176 3
2210 3362 13
76 3181 82
3063 3644 50
317 2417 65
301 3969 53
1736 2220 5
1945 3027 3
1119 3387 17
301 1593 61
408 3930 7
1554 2981 100
564 735 28
612 3681 98
332 4144 89
1762 1987 50
605 1099 87
581 824 68
428 775 92
2428 3154 35
2367 3752 10
1818 2468 63
3250 3447 98
2514 3531 10
1590 2048 55
85 1881 61
621 867 39
758 2864 35
1064 1553 34
2533 3788 68
1199 2114 56
2429 3123 39
739 4079 1
1707 2550 16
753 3418 98
1266 2276 87
1128 2453 18
1907 3641 63
458 1132 91
484 1083 64
339 2593 39
2984 3297 2
1624 1654 11
217 435 71
1268 2601 74
1334 3154 21
278 726 9
1264 3777 42
2230 2627 38
3103 3896 74
2321 2357 69
135 2671 41
934 1918 9
3487 3951 13
1647 2736 18
1942 1994 49
3163 3749 35
1218 3086 69
2367 3418 32
251 3830 40
519 2825 63
739 1553 59
122 2278 57
675 1632 18
375 3321 31
383 1535 17
2151 4107 49
2069 3921 45
3328 3787 96
2393 3641 29
452 3529 54
1383 3751 89
1882 2095 6
504 531 100
6 3174 93
673 3297 61
1356 3347 84
2457 3402 50
1923 4154 80
1230 3897 28
35 1290 64
3663 3727 61
334 1818 9
3260 3583 20
877 3909 89
1462 1464 59
785 1318 90
1146 3679 18
1953 2023 83
1376 3203 56
192 3613 22
458 3064 35
137 1134 74
2255 3884 82
311 3287 69
974 2161 80
827 1203 37
1188 2383 88
3188 4094 75
2901 2971 87
2522 2754 49
565 3827 23
470 2386 81
668 1644 5
193 2504 100
2128 3955 52
1935 3231 61
426 598 21
1891 2220 10
2004 2211 60
1535 1616 6
1226 3378 81
2976 3732 49
1467 3930 36
2746 2828 51
1534 3776 95
2076 3372 29
784 2875 28
1413 4053 53
3834 3945 68
186 2507 34
2593 3944 80
399 2156 70
2697 2928 32
1043 1854 100
323 1057 31
2560 3168 65
190 3541 36
2049 3742 82
831 1509 63
637 877 5
234 3871 10
2250 3283 10
2759 4079 21
942 2595 66
927 2569 59
2035 2284 62
1387 4148 62
3377 3484 64
725 3877 33
1531 3151 77
1009 1999 11
335 3728 10
570 3971 26
1097 3329 49
253 2320 32
2489 3173 49
1333 3818 78
420 3186 31
469 870 78
1317 1412 80
2453 3578 18
2266 2610 65
2280 3925 54
1599 2189 31
1550 2278 25
933 1274 30
2001 3844 28
1485 2906 86
1160 1474 67
3571 4142 64
857 2935 11
1168 2977 66
3409 3685 73
595 2780 54
297 2828 32
1419 3074 96
528 3023 8
1732 3825 66
3395 3876 86
2320 3288 65
3322 3807 50
192 3959 4
2072 2948 97
2267 4023 17
1400 3669 22
660 2128 85
741 2840 100
2276 3297 54
1974 2376 35
992 1274 59
2330 3736 91
974 4043 74
189 2602 42
610 2173 100
336 3810 35
3297 3613 77
2800 3489 62
507 4122 40
1139 1533 19
206 1011 22
1771 3503 1
697 3807 75
2867 3168 82
3327 3473 27
673 2004 80
2897 3707 75
2447 3531 33
145 4109 97
1137 1541 93
1176 2049 38
3098 3886 49
1094 3817 52
2321 3591 47
518 3659 10
1440 2284 17
2258 2709 100
250 3714 37
750 3396 31
2042 3944 99
1077 2496 68
1002 3387 90
2223 2640 42
212 975 96
827 2774 44
2129 3250 98
598 2291 34
2798 3121 44
289 2213 29
366 2429 88
1464 2798 99
1134 3908 39
596 2251 92
1413 2501 69
1435 2634 12
3646 3743 6
1513 3986 14
453 611 79
2004 3297 22
2447 3415 61
2730 3498 45
2510 3064 47
974 989 56
2984 3418 59
117 1783 87
3669 4047 87
1063 2971 9
394 1756 15
97 436 68
2563 3834 80
856 1922 59
436 673 6
6 436 47
44 3663 84
1419 2759 41
570 1935 14
1759 1942 92
1185 3645 49
331 1140 90
1819 1983 49
1068 1577 66
2216 2374 3
532 2182 35
521 3448 16
956 4157 54
847 3081 83
34 738 49
2196 3707 44
518 796 39
3111 3127 49
3422 3925 56
1575 3753 75
25 660 44
354 3048 39
705 3491 51
3085 3975 59
2209 3315 83
3312 3762 75
790 1007 58
2634 3941 100
3920 3933 30
184 3782 47
1180 3710 99
2320 2429 62
121 2201 17
734 4121 60
672 1557 50
43 738 28
953 1769 65
119 2285 83
1078 2701 84
561 3593 21
192 833 62
922 3619 54
