4158 26844
400 1883 60
1883 400 60
1111 3355 25
3355 1111 25
1553 3418 98
3418 1553 98
3613 4011 39
4011 3613 39
1360 4128 85
4128 1360 85
1869 3558 74
3558 1869 74
151 1601 47
1601 151 47
569 1997 37
1997 569 37
2489 3555 43
3555 2489 43
3803 4047 41
4047 3803 41
3478 3547 66
3547 3478 66
1357 2341 13
2341 1357 13
208 2517 86
2517 208 86
187 3355 81
3355 187 81
807 3464 54
3464 807 54
3579 3921 55
3921 3579 55
739 3206 60
3206 739 60
23 1180 22
1180 23 22
3594 4014 1
4014 3594 1
1209 3659 31
3659 1209 31
529 1419 71
1419 529 71
2565 2831 91
2831 2565 91
2101 4042 94
4042 2101 94
769 785 33
785 769 33
1756 2327 44
2327 1756 44
1327 2734 64
2734 1327 64
1223 2173 3
2173 1223 3
1765 1772 88
1772 1765 88
3529 3862 2
3862 3529 2
787 3225 71
3225 787 71
1759 3283 89
3283 1759 89
1280 2128 5
2128 1280 5
1230 2168 35
2168 1230 35
523 3571 69
3571 523 69
3387 3680 6
3680 3387 6
182 677 100
677 182 100
1898 3877 96
3877 1898 96
832 3897 90
3897 832 90
1427 3415 41
3415 1427 41
31 193 91
193 31 91
3159 3426 20
3426 3159 20
353 1888 88
1888 353 88
289 2944 56
2944 289 56
16 2721 2
2721 16 2
3102 4005 96
4005 3102 96
718 2231 34
2231 718 34
1574 1787 22
1787 1574 22
533 2977 81
2977 533 81
1653 2452 76
2452 1653 76
76 3200 5
3200 76 5
2237 4111 83
4111 2237 83
34 3106 5
3106 34 5
331 707 29
707 331 29
1925 2731 51
2731 1925 51
1024 1535 88
1535 1024 88
2875 3046 56
3046 2875 56
1989 2766 30
2766 1989 30
2064 3008 69
3008 2064 69
919 3808 74
3808 919 74
1091 3578 96
3578 1091 96
1888 3848 93
3848 1888 93
1371 3996 82
3996 1371 82
1262 2890 1
2890 1262 1
59 3515 33
3515 59 33
3447 3956 58
3956 3447 58
1597 3405 41
3405 1597 41
1945 2247 43
2247 1945 43
240 1280 49
1280 240 49
786 3112 19
3112 786 19
1065 3172 88
3172 1065 88
2883 3905 7
3905 2883 7
65 3564 52
3564 65 52
476 3886 67
3886 476 67
432 2965 46
2965 432 46
510 3192 23
3192 510 23
1365 2968 20
2968 1365 20
366 3027 54
3027 366 54
2305 3352 88
3352 2305 88
559 2339 41
2339 559 41
230 2241 76
2241 230 76
250 1002 33
1002 250 33
2278 3488 63
3488 2278 63
1608 3074 55
3074 1608 55
43 3106 84
3106 43 84
1513 2366 74
2366 1513 74
444 1063 84
1063 444 84
590 2446 21
2446 590 21
1180 2172 53
2172 1180 53
1020 1239 32
1239 1020 32
1009 2192 92
2192 1009 92
1100 1941 46
1941 1100 46
1090 2417 28
2417 1090 28
2518 3615 62
3615 2518 62
420 831 96
831 420 96
2321 3789 13
3789 2321 13
2560 3123 100
3123 2560 100
1892 3120 41
3120 1892 41
1505 3584 32
3584 1505 32
472 2753 82
2753 472 82
424 1348 9
1348 424 9
1818 3052 91
3052 1818 91
1878 3818 73
3818 1878 73
1146 3341 72
3341 1146 72
2251 3971 37
3971 2251 37
1637 2766 18
2766 1637 18
824 3482 87
3482 824 87
2196 2410 95
2410 2196 95
227 3970 76
3970 227 76
1568 3874 15
3874 1568 15
312 3347 20
3347 312 20
2276 2753 6
2753 2276 6
877 2955 71
2955 877 71
1146 3161 12
3161 1146 12
3046 3538 21
3538 3046 21
529 1759 51
1759 529 51
1555 1901 71
1901 1555 71
1226 2906 57
2906 1226 57
2594 3843 94
3843 2594 94
353 974 50
974 353 50
1169 1616 60
1616 1169 60
738 2767 66
2767 738 66
14 3183 94
3183 14 94
2320 3027 28
3027 2320 28
266 1453 96
1453 266 96
1938 3502 61
3502 1938 61
2760 2890 39
2890 2760 39
2245 2561 81
2561 2245 81
901 1418 86
1418 901 86
169 2996 20
2996 169 20
1078 3588 63
3588 1078 63
34 67 42
67 34 42
1188 2068 33
2068 1188 33
2629 3101 65
3101 2629 65
2992 4117 90
4117 2992 90
1024 3168 49
3168 1024 49
1677 1785 81
1785 1677 81
1485 2560 4
2560 1485 4
1093 2154 50
2154 1093 50
1923 2550 12
2550 1923 12
1886 2733 76
2733 1886 76
15 3027 73
3027 15 73
2022 2204 99
2204 2022 99
2641 4046 2
4046 2641 2
2901 3817 69
3817 2901 69
1677 1967 75
1967 1677 75
2157 3256 68
3256 2157 68
2321 3123 91
3123 2321 91
1736 2002 99
2002 1736 99
12 2709 74
2709 12 74
2399 3935 13
3935 2399 13
323 2436 74
2436 323 74
1457 2063 87
2063 1457 87
2004 2753 74
2753 2004 74
1878 3479 10
3479 1878 10
1923 4011 49
4011 1923 49
3802 4040 91
4040 3802 91
2903 3897 91
3897 2903 91
2582 3965 96
3965 2582 96
2495 2861 31
2861 2495 31
2811 3568 46
3568 2811 46
43 67 21
67 43 21
3014 3358 69
3358 3014 69
795 1525 19
1525 795 19
866 2019 18
2019 866 18
2571 2977 59
2977 2571 59
512 1891 68
1891 512 68
3015 4048 30
4048 3015 30
786 2568 71
2568 786 71
734 2193 84
2193 734 84
379 3347 97
3347 379 97
1045 1251 11
1251 1045 11
1091 2216 42
2216 1091 42
98 3124 95
3124 98 95
3783 4140 2
4140 3783 2
830 1607 98
1607 830 98
2483 3845 87
3845 2483 87
1078 3820 7
3820 1078 7
707 1030 76
1030 707 76
2094 2811 50
2811 2094 50
3608 4089 10
4089 3608 10
311 2867 29
2867 311 29
1016 1879 88
1879 1016 88
2164 3144 81
3144 2164 81
1091 1608 6
1608 1091 6
1891 3496 2
3496 1891 2
1331 2130 20
2130 1331 20
202 3792 75
3792 202 75
42 3485 96
3485 42 96
407 2233 27
2233 407 27
734 1434 81
1434 734 81
3641 4052 4
4052 3641 4
2196 2897 74
2897 2196 74
1230 1999 62
1999 1230 62
500 2701 66
2701 500 66
390 2889 52
2889 390 52
2350 3510 69
3510 2350 69
716 2994 43
2994 716 43
119 3671 45
3671 119 45
2102 4128 87
4128 2102 87
3264 3989 46
3989 3264 46
1890 3826 81
3826 1890 81
338 1474 85
1474 338 85
923 1453 63
1453 923 63
1676 2525 30
2525 1676 30
1872 2510 51
2510 1872 51
1396 2593 6
2593 1396 6
1231 2258 96
2258 1231 96
1768 2431 84
2431 1768 84
331 1014 48
1014 331 48
1607 1608 2
1608 1607 2
1048 1559 40
1559 1048 40
914 1456 35
1456 914 35
2301 3483 91
3483 2301 91
3024 3708 29
3708 3024 29
785 3560 4
3560 785 4
905 1250 54
1250 905 54
2247 3378 32
3378 2247 32
436 2550 15
2550 436 15
1199 3972 42
3972 1199 42
2789 4003 59
4003 2789 59
1616 3925 70
3925 1616 70
2223 3529 55
3529 2223 55
798 1525 12
1525 798 12
1997 3550 6
3550 1997 6
979 2249 31
2249 979 31
2640 3529 82
3529 2640 82
2406 4023 26
4023 2406 26
2767 2837 55
2837 2767 55
2444 2831 40
2831 2444 40
441 2154 38
2154 441 38
586 3379 58
3379 586 58
190 2640 19
2640 190 19
436 4011 52
4011 436 52
67 2846 8
2846 67 8
227 2284 14
2284 227 14
2130 2830 89
2830 2130 89
1417 1716 48
1716 1417 48
2209 2276 20
2276 2209 20
1745 3082 38
3082 1745 38
1707 3418 72
3418 1707 72
1317 3428 52
3428 1317 52
131 2250 60
2250 131 60
1091 2250 20
2250 1091 20
464 982 27
982 464 27
3863 4124 10
4124 3863 10
27 2692 50
2692 27 50
1306 3816 7
3816 1306 7
3425 4044 72
4044 3425 72
598 1209 40
1209 598 40
1506 3915 90
3915 1506 90
1474 3483 54
3483 1474 54
2243 2519 5
2519 2243 5
3132 3741 38
3741 3132 38
739 2250 8
2250 739 8
993 3559 35
3559 993 35
1224 2917 82
2917 1224 82
1937 3289 9
3289 1937 9
1497 2934 34
2934 1497 34
1209 2749 61
2749 1209 61
524 1343 24
1343 524 24
1677 2502 70
2502 1677 70
3437 4062 50
4062 3437 50
3297 3487 35
3487 3297 35
2856 3318 91
3318 2856 91
1594 3580 23
3580 1594 23
1096 2764 13
2764 1096 13
2410 3916 31
3916 2410 31
1900 2038 95
2038 1900 95
2002 4107 30
4107 2002 30
1942 3714 89
3714 1942 89
564 2628 9
2628 564 9
2216 2923 36
2923 2216 36
1841 3284 48
3284 1841 48
1211 2754 8
2754 1211 8
971 1692 14
1692 971 14
166 2320 35
2320 166 35
383 3168 78
3168 383 78
436 3418 71
3418 436 71
153 2204 60
2204 153 60
1198 1231 14
1231 1198 14
1396 3944 73
3944 1396 73
823 2369 35
2369 823 35
989 1888 4
1888 989 4
2032 3347 40
3347 2032 40
1429 2128 24
2128 1429 24
2560 3591 56
3591 2560 56
2875 2887 53
2887 2875 53
1320 2996 1
2996 1320 1
278 3770 57
3770 278 57
2993 3940 12
3940 2993 12
1277 3578 62
3578 1277 62
2772 3530 91
3530 2772 91
486 572 39
572 486 39
2999 3273 59
3273 2999 59
2067 2703 77
2703 2067 77
2256 3286 47
3286 2256 47
865 2476 56
2476 865 56
274 2636 55
2636 274 55
2525 3693 5
3693 2525 5
96 278 51
278 96 51
37 3203 47
3203 37 47
2168 3923 48
3923 2168 48
3347 3487 85
3487 3347 85
2637 3780 56
3780 2637 56
1739 2258 44
2258 1739 44
2168 3897 6
3897 2168 6
2782 4129 84
4129 2782 84
1153 1601 9
1601 1153 9
458 1467 86
1467 458 86
2264 3586 95
3586 2264 95
778 2357 36
2357 778 36
2035 3326 76
3326 2035 76
97 4011 43
4011 97 43
553 2742 6
2742 553 6
570 590 49
590 570 49
6 4011 22
4011 6 22
523 1195 77
1195 523 77
861 976 32
976 861 32
138 891 74
891 138 74
1813 2483 63
2483 1813 63
299 2202 52
2202 299 52
450 3944 47
3944 450 47
1566 3415 50
3415 1566 50
1117 3603 27
3603 1117 27
367 1288 22
1288 367 22
286 3188 11
3188 286 11
491 1269 43
1269 491 43
171 2068 6
2068 171 6
3529 3611 35
3611 3529 35
409 1697 77
1697 409 77
2780 2783 40
2783 2780 40
240 3919 12
3919 240 12
2767 3637 55
3637 2767 55
1340 3883 100
3883 1340 100
1647 3980 66
3980 1647 66
112 1921 78
1921 112 78
1783 3206 24
3206 1783 24
479 3605 83
3605 479 83
235 1134 12
1134 235 12
1009 2783 39
2783 1009 39
2549 3173 9
3173 2549 9
1611 3776 82
3776 1611 82
673 1419 35
1419 673 35
112 2802 55
2802 112 55
3875 3922 48
3922 3875 48
2477 3282 30
3282 2477 30
949 1923 59
1923 949 59
315 1342 28
1342 315 28
913 1734 30
1734 913 30
2429 2560 68
2560 2429 68
2637 3301 13
3301 2637 13
280 1299 12
1299 280 12
2998 3935 82
3935 2998 82
451 510 100
510 451 100
1262 1714 9
1714 1262 9
671 2550 100
2550 671 100
2597 2949 89
2949 2597 89
2867 3591 73
3591 2867 73
2708 3766 19
3766 2708 19
377 3883 47
3883 377 47
2446 3483 86
3483 2446 86
1157 3563 87
3563 1157 87
1078 3120 7
3120 1078 7
2163 2725 27
2725 2163 27
1229 2141 45
2141 1229 45
296 1249 58
1249 296 58
2531 3078 36
3078 2531 36
2961 4121 97
4121 2961 97
2741 2998 86
2998 2741 86
250 1064 87
1064 250 87
656 3415 40
3415 656 40
2660 3825 34
3825 2660 34
1419 1994 36
1994 1419 36
1091 2923 61
2923 1091 61
3807 3808 2
3808 3807 2
628 4109 70
4109 628 70
776 2999 88
2999 776 88
201 2782 74
2782 201 74
2489 2549 41
2549 2489 41
179 186 60
186 179 60
1409 2834 6
2834 1409 6
1233 2098 38
2098 1233 38
1153 2447 91
2447 1153 91
2064 3265 38
3265 2064 38
236 2377 74
2377 236 74
2081 2780 20
2780 2081 20
908 2023 88
2023 908 88
598 3897 36
3897 598 36
595 1113 15
1113 595 15
1288 4116 49
4116 1288 49
847 2321 63
2321 847 63
3123 3789 75
3789 3123 75
1679 4117 87
4117 1679 87
1035 1315 89
1315 1035 89
1994 3206 65
3206 1994 65
1002 3613 32
3613 1002 32
2753 3431 19
3431 2753 19
1531 3499 93
3499 1531 93
412 2947 20
2947 412 20
2250 3074 57
3074 2250 57
355 3866 76
3866 355 76
590 3134 17
3134 590 17
2204 3723 64
3723 2204 64
3418 3951 74
3951 3418 74
68 3761 94
3761 68 94
829 3256 100
3256 829 100
2182 3173 32
3173 2182 32
2035 2126 76
2126 2035 76
447 1136 18
1136 447 18
1033 1916 44
1916 1033 44
1774 3811 30
3811 1774 30
974 1235 38
1235 974 38
1014 3916 55
3916 1014 55
559 3405 63
3405 559 63
2369 2998 54
2998 2369 54
1230 4129 72
4129 1230 72
339 2036 70
2036 339 70
920 3676 61
3676 920 61
1065 1888 60
1888 1065 60
153 1879 35
1879 153 35
1196 2882 19
2882 1196 19
1050 3702 33
3702 1050 33
1277 1608 72
1608 1277 72
1909 3742 42
3742 1909 42
85 2241 81
2241 85 81
671 3418 56
3418 671 56
585 3987 63
3987 585 63
2976 3780 65
3780 2976 65
354 776 15
776 354 15
595 2091 41
2091 595 41
2062 3818 77
3818 2062 77
1369 2752 72
2752 1369 72
1063 2301 19
2301 1063 19
1589 3289 21
3289 1589 21
2970 3168 75
3168 2970 75
2189 3173 49
3173 2189 49
1604 3933 34
3933 1604 34
714 1002 17
1002 714 17
3465 3673 5
3673 3465 5
778 1192 31
1192 778 31
1438 2109 80
2109 1438 80
832 2782 35
2782 832 35
3387 3840 26
3840 3387 26
1097 2592 20
2592 1097 20
1759 3653 79
3653 1759 79
1062 3847 70
3847 1062 70
354 428 99
428 354 99
867 1660 46
1660 867 46
2049 3417 57
3417 2049 57
2049 4073 9
4073 2049 9
527 2043 17
2043 527 17
1543 3431 9
3431 1543 9
1226 1981 32
1981 1226 32
564 3884 61
3884 564 61
516 3956 97
3956 516 97
165 198 30
198 165 30
146 2275 50
2275 146 50
2410 2998 25
2998 2410 25
204 2798 39
2798 204 39
878 971 74
971 878 74
218 2760 27
2760 218 27
405 1945 69
1945 405 69
1092 1904 69
1904 1092 69
799 1078 44
1078 799 44
187 1766 68
1766 187 68
1942 3347 50
3347 1942 50
2398 3917 76
3917 2398 76
1134 1450 53
1450 1134 53
706 3123 26
3123 706 26
1849 2936 80
2936 1849 80
1251 2271 37
2271 1251 37
1753 3284 20
3284 1753 20
1527 2642 100
2642 1527 100
778 3591 14
3591 778 14
201 3915 35
3915 201 35
1816 1988 41
1988 1816 41
1318 3490 37
3490 1318 37
962 3038 17
3038 962 17
3660 4121 66
4121 3660 66
1761 2141 37
2141 1761 37
1284 1335 48
1335 1284 48
1030 3126 21
3126 1030 21
1307 3807 85
3807 1307 85
1394 1945 28
1945 1394 28
2568 2650 7
2650 2568 7
2250 2759 2
2759 2250 2
1592 1994 99
1994 1592 99
2157 3360 36
3360 2157 36
1840 2629 82
2629 1840 82
335 2016 6
2016 335 6
1064 1994 31
1994 1064 31
775 1722 48
1722 775 48
1905 2964 92
2964 1905 92
611 3695 5
3695 611 5
169 2767 27
2767 169 27
314 3386 45
3386 314 45
1534 2752 87
2752 1534 87
190 3460 59
3460 190 59
803 1840 22
1840 803 22
1585 2516 56
2516 1585 56
424 1009 46
1009 424 46
935 1023 25
1023 935 25
126 3956 7
3956 126 7
1132 2566 63
2566 1132 63
1279 2982 92
2982 1279 92
428 3490 47
3490 428 47
3174 4079 86
4079 3174 86
103 1677 51
1677 103 51
2752 3574 19
3574 2752 19
179 1140 78
1140 179 78
3659 3894 76
3894 3659 76
866 3699 78
3699 866 78
1409 2367 67
2367 1409 67
579 3847 97
3847 579 97
2298 2548 3
2548 2298 3
529 3487 27
3487 529 27
259 3987 57
3987 259 57
1031 2305 95
2305 1031 95
789 3937 37
3937 789 37
2640 3084 17
3084 2640 17
3029 3316 20
3316 3029 20
407 1024 74
1024 407 74
2767 3106 28
3106 2767 28
739 1994 56
1994 739 56
327 2462 40
2462 327 40
1659 3447 77
3447 1659 77
34 2944 51
2944 34 51
1498 1641 84
1641 1498 84
1188 3673 18
3673 1188 18
2429 2906 50
2906 2429 50
113 3745 17
3745 113 17
5 1783 15
1783 5 15
3214 3881 60
3881 3214 60
1472 1855 16
1855 1472 16
615 1953 15
1953 615 15
56 2437 14
2437 56 14
1576 2234 83
2234 1576 83
3180 3498 95
3498 3180 95
103 537 71
537 103 71
1945 2280 4
2280 1945 4
638 3357 96
3357 638 96
995 2883 5
2883 995 5
1299 2105 3
2105 1299 3
885 3491 31
3491 885 31
2149 2690 98
2690 2149 98
796 2081 2
2081 796 2
907 1837 95
1837 907 95
1082 1435 86
1435 1082 86
140 816 61
816 140 61
43 2944 30
2944 43 30
1421 1552 84
1552 1421 84
1589 1937 37
1937 1589 37
1823 2632 6
2632 1823 6
529 1783 59
1783 529 59
1616 2776 37
2776 1616 37
77 1268 92
1268 77 92
597 864 44
864 597 44
2844 3844 61
3844 2844 61
1544 3571 20
3571 1544 20
740 2829 82
2829 740 82
1684 3412 57
3412 1684 57
1419 1923 29
1923 1419 29
1630 3481 56
3481 1630 56
335 3841 31
3841 335 31
570 1160 39
1160 570 39
379 564 86
564 379 86
45 1950 94
1950 45 94
2780 2821 86
2821 2780 86
2328 3010 87
3010 2328 87
405 1226 46
1226 405 46
2172 2356 33
2356 2172 33
1907 2393 47
2393 1907 47
1453 1662 46
1662 1453 46
1331 2245 75
2245 1331 75
427 2199 69
2199 427 69
2698 3597 36
3597 2698 36
1435 1541 31
1541 1435 31
1009 2821 85
2821 1009 85
336 2590 95
2590 336 95
2779 3132 42
3132 2779 42
354 3273 64
3273 354 64
631 3748 26
3748 631 26
1327 1806 88
1806 1327 88
1783 2250 72
2250 1783 72
987 1711 33
1711 987 33
2064 3943 64
3943 2064 64
1547 2629 99
2629 1547 99
1775 3712 78
3712 1775 78
1481 1689 73
1689 1481 73
2516 2604 13
2604 2516 13
3763 3842 16
3842 3763 16
1268 3758 43
3758 1268 43
8 4080 57
4080 8 57
40 3111 76
3111 40 76
1192 1616 73
1616 1192 73
2410 2744 7
2744 2410 7
970 3097 68
3097 970 68
737 2854 14
2854 737 14
3387 3400 46
3400 3387 46
518 3894 5
3894 518 5
951 2411 17
2411 951 17
1170 2905 4
2905 1170 4
155 3818 60
3818 155 60
717 1512 80
1512 717 80
737 4079 39
4079 737 39
970 2497 68
2497 970 68
1018 4121 64
4121 1018 64
2502 2992 75
2992 2502 75
229 2608 84
2608 229 84
1185 3969 57
3969 1185 57
89 3111 95
3111 89 95
3307 3482 60
3482 3307 60
816 1028 21
1028 816 21
97 1002 90
1002 97 90
2863 3387 81
3387 2863 81
1185 1593 65
1593 1185 65
699 716 90
716 699 90
2125 2999 7
2999 2125 7
6 1002 69
1002 6 69
1762 3280 31
3280 1762 31
2995 3971 1
3971 2995 1
1982 1990 21
1990 1982 21
1197 3154 74
3154 1197 74
2501 4053 81
4053 2501 81
2049 2962 22
2962 2049 22
900 3815 4
3815 900 4
500 2909 2
2909 500 2
395 3903 45
3903 395 45
516 2503 96
2503 516 96
1306 2023 26
2023 1306 26
986 1507 34
1507 986 34
2753 3074 50
3074 2753 50
240 3955 24
3955 240 24
1400 3615 4
3615 1400 4
2095 3663 65
3663 2095 65
707 3935 61
3935 707 61
1923 3180 22
3180 1923 22
1294 1400 63
1400 1294 63
737 1553 97
1553 737 97
1730 3733 40
3733 1730 40
803 1640 22
1640 803 22
1030 3917 68
3917 1030 68
590 2995 54
2995 590 54
1268 2457 26
2457 1268 26
2138 3211 14
3211 2138 14
1020 2261 6
2261 1020 6
354 925 48
925 354 48
903 1754 60
1754 903 60
807 3919 89
3919 807 89
1932 1965 46
1965 1932 46
1672 2664 69
2664 1672 69
1058 1359 50
1359 1058 50
885 1997 33
1997 885 33
1994 2250 13
2250 1994 13
925 3989 37
3989 925 37
1861 3757 9
3757 1861 9
155 3479 97
3479 155 97
518 832 51
832 518 51
1923 3387 41
3387 1923 41
1320 2767 8
2767 1320 8
1524 2163 64
2163 1524 64
1054 1081 100
1081 1054 100
344 3325 38
3325 344 38
15 366 36
366 15 36
1062 3883 82
3883 1062 82
1064 1923 24
1923 1064 24
548 3813 58
3813 548 58
3163 3932 46
3932 3163 46
541 594 18
594 541 18
3081 3287 39
3287 3081 39
827 1555 21
1555 827 21
3106 3603 86
3603 3106 86
1261 2733 1
2733 1261 1
790 2537 68
2537 790 68
3591 3789 83
3789 3591 83
3296 4003 76
4003 3296 76
600 1209 2
1209 600 2
727 865 91
865 727 91
1629 3337 77
3337 1629 77
428 515 72
515 428 72
1165 3629 57
3629 1165 57
338 2995 42
2995 338 42
227 3797 35
3797 227 35
1400 2518 55
2518 1400 55
1513 2276 44
2276 1513 44
350 4079 42
4079 350 42
1031 3231 37
3231 1031 37
2280 2321 86
2321 2280 86
1213 2128 28
2128 1213 28
2280 3081 6
3081 2280 6
424 598 59
598 424 59
2051 3913 51
3913 2051 51
25 1561 61
1561 25 61
533 1266 94
1266 533 94
3506 4067 74
4067 3506 74
1513 1546 34
1546 1513 34
619 986 100
986 619 100
877 3264 24
3264 877 24
705 3054 22
3054 705 22
2753 2759 95
2759 2753 95
1615 2397 63
2397 1615 63
190 340 19
340 190 19
57 1036 28
1036 57 28
302 956 63
956 302 63
1923 3613 83
3613 1923 83
326 675 30
675 326 30
1930 3580 39
3580 1930 39
723 1232 6
1232 723 6
2826 3956 7
3956 2826 7
477 3827 95
3827 477 95
1422 2036 43
2036 1422 43
1513 3663 23
3663 1513 23
1740 3463 60
3463 1740 60
1773 3416 84
3416 1773 84
723 4101 79
4101 723 79
2250 3653 100
3653 2250 100
2782 2903 42
2903 2782 42
259 2953 79
2953 259 79
645 3389 57
3389 645 57
2033 2245 37
2245 2033 37
3353 3877 1
3877 3353 1
3471 4135 45
4135 3471 45
428 1600 17
1600 428 17
3664 3665 38
3665 3664 38
350 1553 100
1553 350 100
1879 4021 55
4021 1879 55
103 3778 68
3778 103 68
2314 3877 92
3877 2314 92
1419 2753 39
2753 1419 39
405 1485 49
1485 405 49
157 387 95
387 157 95
1002 2386 73
2386 1002 73
52 1324 69
1324 52 69
2029 2471 55
2471 2029 55
1064 3594 31
3594 1064 31
2366 3347 94
3347 2366 94
470 3283 30
3283 470 30
1796 3167 64
3167 1796 64
377 579 79
579 377 79
400 1629 42
1629 400 42
3500 3761 86
3761 3500 86
1469 3944 36
3944 1469 36
201 1230 90
1230 201 90
117 1492 40
1492 117 40
1112 2897 70
2897 1112 70
2515 3414 52
3414 2515 52
625 1523 15
1523 625 15
436 3387 44
3387 436 44
718 3362 61
3362 718 61
2192 3659 4
3659 2192 4
1014 2744 31
2744 1014 31
1729 2465 53
2465 1729 53
1836 3325 90
3325 1836 90
824 3100 93
3100 824 93
1750 2407 18
2407 1750 18
1801 1816 52
1816 1801 52
2957 3250 66
3250 2957 66
188 3377 86
3377 188 86
559 764 66
764 559 66
3669 3764 76
3764 3669 76
467 1555 61
1555 467 61
477 3686 98
3686 477 98
1027 2924 94
2924 1027 94
786 937 44
937 786 44
996 2320 65
2320 996 65
380 4121 86
4121 380 86
570 3352 3
3352 570 3
341 1946 2
1946 341 2
64 1107 52
1107 64 52
196 4105 10
4105 196 10
827 2258 72
2258 827 72
1922 2502 65
2502 1922 65
3120 3862 23
3862 3120 23
1943 2266 4
2266 1943 4
441 1966 42
1966 441 42
727 2958 72
2958 727 72
1561 2957 9
2957 1561 9
351 3963 1
3963 351 1
2338 2526 69
2526 2338 69
1249 3099 51
3099 1249 51
966 3770 85
3770 966 85
1367 3155 61
3155 1367 61
2398 3935 82
3935 2398 82
35 107 53
107 35 53
1866 3337 24
3337 1866 24
436 3613 86
3613 436 86
1946 2046 57
2046 1946 57
289 2846 90
2846 289 90
1746 1923 66
1923 1746 66
84 3177 62
3177 84 62
2520 4082 63
4082 2520 63
1359 3590 8
3590 1359 8
556 823 76
823 556 76
2711 3660 10
3660 2711 10
311 2429 83
2429 311 83
1518 2770 97
2770 1518 97
913 1233 13
1233 913 13
2753 3547 91
3547 2753 91
1048 3925 62
3925 1048 62
1531 1553 11
1553 1531 11
832 1230 51
1230 832 51
973 2199 95
2199 973 95
1923 2977 71
2977 1923 71
2737 3698 62
3698 2737 62
304 3362 27
3362 304 27
605 2074 62
2074 605 62
1523 3584 90
3584 1523 90
1881 2077 69
2077 1881 69
119 1043 69
1043 119 69
1257 2864 4
2864 1257 4
531 3556 62
3556 531 62
1438 3962 81
3962 1438 81
1335 3100 34
3100 1335 34
916 3933 6
3933 916 6
572 3134 59
3134 572 59
2984 3487 32
3487 2984 32
598 2782 81
2782 598 81
2627 3611 73
3611 2627 73
1180 2615 84
2615 1180 84
1113 3894 50
3894 1113 50
5 350 54
350 5 54
122 2182 25
2182 122 25
97 3387 35
3387 97 35
1893 3673 73
3673 1893 73
2804 3536 85
3536 2804 85
971 2754 68
2754 971 68
2089 3222 82
3222 2089 82
6 3387 14
3387 6 14
717 1011 63
1011 717 63
1082 2634 69
2634 1082 69
979 4010 68
4010 979 68
335 2201 51
2201 335 51
1011 2416 62
2416 1011 62
2705 2902 38
2902 2705 38
1912 3388 17
3388 1912 17
357 482 10
482 357 10
3384 4135 48
4135 3384 48
1017 2397 25
2397 1017 25
1064 3155 68
3155 1064 68
2890 3528 15
3528 2890 15
1064 2753 34
2753 1064 34
2812 3386 83
3386 2812 83
366 1559 98
1559 366 98
1762 3470 61
3470 1762 61
103 1451 9
1451 103 9
2516 3400 45
3400 2516 45
2011 2128 66
2128 2011 66
616 3491 92
3491 616 92
720 971 76
971 720 76
2453 3714 30
3714 2453 30
2247 2970 96
2970 2247 96
1266 1592 59
1592 1266 59
1464 3447 32
3447 1464 32
260 2864 97
2864 260 97
1668 2322 31
2322 1668 31
1869 2063 59
2063 1869 59
3165 3594 62
3594 3165 62
1994 2209 16
2209 1994 16
679 1163 69
1163 679 69
62 3391 18
3391 62 18
1078 2909 20
2909 1078 20
2138 3532 71
3532 2138 71
3769 3987 67
3987 3769 67
1128 3840 97
3840 1128 97
763 2991 49
2991 763 49
917 3347 75
3347 917 75
1091 2753 71
2753 1091 71
2067 2831 53
2831 2067 53
2173 2658 98
2658 2173 98
2109 4006 30
4006 2109 30
2203 2951 9
2951 2203 9
518 1348 23
1348 518 23
1009 1051 95
1051 1009 95
1736 2358 51
2358 1736 51
97 3613 77
3613 97 77
3238 3877 36
3877 3238 36
635 3159 37
3159 635 37
1266 3174 53
3174 1266 53
458 3930 57
3930 458 57
1593 2415 87
2415 1593 87
344 3818 19
3818 344 19
739 2753 59
2753 739 59
3683 3827 81
3827 3683 81
2615 3235 9
3235 2615 9
67 1320 66
1320 67 66
106 1247 34
1247 106 34
