5241 14484
1727 4528 62
706 1029 28
3436 4608 1
394 3096 95
1012 3196 53
1927 3514 24
1156 1565 90
3493 4474 90
1331 4945 75
1947 1974 64
1042 1562 5
1230 2806 81
2464 3770 23
3470 4661 56
381 4250 10
762 2646 53
1933 4522 46
2407 2651 33
152 1326 3
1594 3631 90
679 4488 94
1836 4994 63
1695 3927 53
1160 4956 61
724 3970 83
3777 4407 55
867 3744 74
755 3529 47
3337 4550 46
1489 3323 99
1410 4909 12
9 445 93
158 2786 9
123 4281 39
2421 4628 76
3557 4462 70
1228 3494 15
2665 4076 56
10 4281 36
908 1280 57
1375 3345 39
1240 5054 7
427 2808 22
1280 3082 23
3429 3681 25
2449 4282 62
458 612 51
4276 5213 26
2592 2632 45
1288 3056 29
1762 1841 68
1352 3993 42
3664 4453 34
1352 3493 42
3566 4279 38
474 1983 54
2248 4387 16
130 1854 97
3200 4303 100
2572 2713 2
775 4412 78
912 1228 97
3123 4680 22
2861 3763 11
1605 2022 78
1869 4360 8
331 3631 37
2126 2957 24
2391 2633 31
1129 1654 66
4008 4532 41
2552 2819 84
855 1467 93
80 4286 91
1369 3689 1
2725 4457 93
4744 5026 55
1428 4834 95
961 3786 2
1162 4232 15
1387 3493 27
2638 3589 40
2773 3372 36
2689 5050 58
2810 3742 73
662 1714 9
1277 1334 14
2214 3007 2
123 4552 46
4094 4886 25
794 3999 46
1605 4022 78
585 4953 85
2023 3080 22
437 4809 49
934 3493 84
4641 4819 43
3323 4091 9
87 1673 87
133 1582 66
2490 3242 53
2701 3322 54
4745 5027 3
285 2318 90
2354 3826 65
752 2927 20
2339 2966 80
3190 4306 41
572 4020 21
59 3337 7
1239 3452 42
558 3770 37
2655 4912 58
2855 4508 90
401 2849 13
715 4250 64
715 2855 49
2441 3723 11
682 4613 12
313 2734 30
200 896 81
845 2277 53
1995 3713 15
2209 3282 22
1598 2461 24
2900 4187 28
2909 4204 96
2862 4139 34
474 977 52
755 4934 32
2602 4676 3
22 1983 42
2324 3079 36
1375 4968 30
3462 4481 48
2354 4334 1
4066 4719 18
2576 4915 60
194 4183 74
4600 5055 84
3622 4183 42
477 599 19
1969 2786 50
123 1352 46
2138 3760 47
1298 3899 70
4297 4534 34
10 1352 43
1953 3509 45
1277 3682 30
4130 5065 84
3493 4600 32
2073 2858 98
3337 3788 92
1921 4210 70
3576 5206 7
102 2801 28
1890 4987 18
285 1169 57
579 1157 67
1252 2977 70
1640 2760 9
1354 2147 22
2480 4184 57
2591 5213 91
2242 5055 86
2478 4403 18
813 3083 63
200 514 87
1369 4680 48
2324 3654 11
316 3777 54
2717 3348 92
788 3247 76
521 4770 90
1050 3664 87
747 4590 36
2270 4442 33
1351 5005 15
3647 4026 48
3489 3530 18
423 1647 61
1634 3317 92
2387 3991 93
877 1280 96
357 4803 67
922 3765 36
2455 3447 53
3310 4809 12
2647 4187 85
337 4190 26
2012 2381 98
22 977 40
3959 4268 34
947 1994 4
111 922 64
2335 3298 100
3210 3505 44
1988 2085 22
2047 2379 49
4126 5110 25
644 4863 84
1189 2572 32
2031 2902 44
3840 4556 41
165 4525 89
3204 4729 66
3128 3233 78
2900 3017 38
2449 4707 87
2798 3489 100
164 2960 53
895 4268 50
433 3177 81
191 4303 21
935 3552 18
3679 4754 16
740 2041 86
1334 4607 22
1884 3448 69
2615 5119 37
1361 4578 66
250 4076 91
554 2119 46
3511 3734 68
751 5206 32
213 4179 95
39 3943 89
628 4891 64
2362 3348 87
4022 4980 91
2199 4266 40
521 3959 3
1324 3526 35
637 3872 20
2564 4407 52
1033 1774 30
120 4206 71
1405 1641 1
1893 2059 35
1831 3005 95
2820 5172 93
10 123 50
1771 2319 73
4279 4433 59
303 1308 78
2464 3043 64
3752 5004 29
3242 4232 95
256 4245 50
890 2137 68
2361 2897 89
4073 4886 74
4250 4451 66
904 4895 88
4029 4050 98
348 1329 30
3526 4489 68
2623 5004 30
2059 3254 96
1501 2728 56
1563 4510 72
151 2606 32
2205 5162 58
2821 3777 9
1632 3739 4
439 1746 40
1316 3300 45
1511 2966 12
1277 4489 49
200 1283 60
521 3006 2
1366 3169 68
147 5147 5
59 4711 65
896 3431 52
1088 2186 39
3742 4704 19
4552 5046 43
4530 4939 42
1369 3490 18
1887 2722 20
1489 3588 4
220 892 33
1438 2646 9
4303 4834 20
977 2492 100
1501 3898 46
294 2675 38
1312 2436 33
2017 3421 33
1009 4700 28
2429 5149 81
1002 2544 59
1275 3226 16
127 4202 20
76 2768 61
947 2493 87
3272 4408 17
1345 3906 46
523 2650 12
454 1569 96
1217 4226 18
311 1280 50
1396 2049 58
563 1513 23
2340 3592 53
3019 4986 100
409 2964 16
276 484 33
1110 2021 16
2225 3305 9
3095 3638 40
2722 3513 52
2846 4345 40
3195 3574 52
1432 1961 78
81 1166 82
1396 4434 3
4810 5052 43
1544 2374 71
3790 4240 19
1410 1714 97
1813 2564 40
1110 3952 43
147 1974 64
720 1497 18
1088 4838 23
1292 2883 12
3337 4831 23
3734 3791 50
932 4980 1
761 843 71
525 3016 96
3346 3824 83
1400 3777 58
431 724 18
287 1838 92
1352 1616 33
321 926 42
2858 2887 26
2845 3522 18
1205 1565 9
2492 4014 39
814 3389 96
558 3043 78
892 5230 11
3262 4471 78
667 4714 64
147 2598 72
2405 2809 57
396 4661 62
490 702 73
2783 3232 66
1248 4318 43
3470 4112 23
313 3151 19
2667 3530 36
2273 2292 76
4811 4997 39
2506 2922 9
3745 4552 28
3896 4943 56
1764 4957 2
4183 4191 69
4054 4130 33
2415 4019 37
2023 3872 86
4309 4999 11
1092 1407 20
926 2732 99
554 2615 78
1800 3195 64
2277 4232 80
1331 3522 84
2601 4986 42
133 1001 89
668 2847 56
4737 5104 64
932 2464 29
716 3292 9
1527 4323 77
917 4281 53
339 4017 47
1004 1674 31
2270 4596 51
180 690 59
1298 3635 82
1086 4963 86
194 4641 60
4183 4600 22
877 1079 79
1802 2461 48
114 1198 49
1270 1605 4
3611 3647 89
2773 2961 49
4456 4585 30
4116 4953 46
1461 4840 20
2525 3748 40
2243 5193 63
304 3075 48
755 1562 8
598 4600 87
4872 5101 98
2692 3714 39
160 2268 65
492 3880 61
372 2909 34
977 1555 71
1836 1947 64
1156 1508 21
1207 4321 23
2915 3062 68
1313 3574 10
497 2883 67
1793 4838 78
4445 5059 47
831 3501 27
272 874 39
3157 4310 86
4137 4493 77
1813 2242 66
1506 4825 60
1974 3737 72
1116 2634 23
521 1502 34
2418 3115 62
1998 4425 12
417 2646 58
517 1586 38
3674 4935 38
543 1915 37
3184 4208 89
445 4980 4
2471 4842 64
519 3833 99
975 2195 89
517 4409 29
1934 2038 49
123 3043 93
1890 2023 30
3489 3576 100
1830 3235 74
677 5126 78
10 3043 90
1585 2379 27
1352 2564 49
2444 3197 62
2866 5055 30
4 4603 24
1298 4156 39
111 1988 86
296 4950 75
9 5147 27
208 4465 2
2150 4609 52
710 2773 100
129 1750 98
1043 4552 66
2665 3318 70
1601 3975 55
3124 4161 30
1722 5235 26
511 3388 86
1299 3119 41
1360 4957 78
546 4865 80
984 4420 93
4245 4246 26
1351 1464 18
709 4440 8
3745 3770 34
445 2464 32
680 2031 56
112 1761 58
4488 4651 44
2150 4628 75
1714 4912 87
734 1695 18
715 4390 44
934 2564 91
3913 3960 72
3254 3763 94
1846 2140 55
1223 2231 89
2802 4935 6
2090 2267 78
367 4112 30
9 1974 86
388 1654 95
2638 3478 53
3531 3567 49
316 2900 45
3970 4087 98
1375 1643 5
1334 3489 16
1569 2862 42
507 2268 22
59 558 64
2928 4525 42
2193 4998 98
2121 4998 66
1853 2500 92
757 3529 9
316 1964 33
2257 5121 73
562 3872 95
2519 2837 67
1365 2285 9
41 2249 53
2866 4323 86
1964 5065 38
975 2708 10
3305 3745 69
1874 1959 46
1915 4607 33
114 3350 33
1848 3468 93
394 1060 83
2324 3495 8
1475 4770 64
895 2492 58
83 2198 88
4644 5172 37
2252 4033 22
1719 3628 14
956 3557 54
1347 2879 49
2585 3770 74
2552 3493 42
1122 2790 61
4663 5014 40
2310 2476 51
662 1277 80
2345 2744 92
127 4809 39
4281 5147 59
2042 3481 28
937 2601 13
2425 3491 71
730 3658 65
2891 4964 58
2595 5211 81
4406 4957 4
966 1504 63
2311 4425 15
3153 4644 40
2812 3137 50
1791 2329 63
1329 4369 21
1352 2242 75
2741 4366 42
1126 1578 81
739 2485 3
721 2574 58
3871 4618 56
1519 1892 2
2105 3743 35
133 4392 36
3975 4088 70
1087 4118 52
3124 3527 52
3522 4945 96
4770 4945 84
1410 2916 31
2655 3529 47
1273 1333 73
3283 3824 30
1974 4152 27
1457 4303 67
1200 4184 77
116 3564 33
548 1569 10
62 268 27
945 1563 15
363 4541 99
2480 4944 77
2866 4751 62
1512 4618 27
1420 4994 67
2914 3075 58
2103 2238 88
1891 2502 4
2472 3563 52
1332 4663 12
4008 4177 6
2559 2667 17
1907 1964 54
1717 3581 53
4206 5240 15
1270 1400 19
1464 2478 59
1475 3959 77
934 2242 17
3128 3180 77
1738 4920 67
2954 3670 13
1645 2810 14
1068 2773 98
2461 2869 13
385 1847 83
2354 3877 32
116 1919 68
394 1782 57
133 2647 71
1792 2421 58
1675 2999 57
991 3571 77
2821 2900 100
3576 3682 99
3872 3879 24
2059 4157 47
1571 3622 24
845 1926 86
984 1739 16
2202 3760 31
2027 3215 41
757 4934 94
2021 2551 67
1502 4355 46
998 2763 58
4834 4837 32
71 3007 69
3482 3724 99
3570 5201 36
2243 3145 47
4013 5164 40
1136 5038 11
201 2497 29
2354 4162 77
2653 2914 30
513 4415 7
3842 3872 75
31 164 98
1343 1719 5
2667 3576 18
1871 2390 80
855 2321 11
1475 3006 76
1831 3147 9
945 4640 24
1244 4671 20
1333 1880 32
174 1240 23
1800 5019 72
2524 2776 85
811 2146 72
4060 5020 49
3062 3074 29
3495 3654 12
3674 3793 24
3315 4645 79
2954 3934 1
2139 2666 80
895 1555 29
3533 4803 23
2845 3635 39
455 1493 35
2566 4374 53
2867 3114 64
1059 1229 71
1170 5065 24
3054 4402 57
3993 4493 13
476 493 86
2655 4934 32
1523 4126 4
1952 2540 41
3891 4057 39
158 4509 100
1400 2900 49
1240 3890 19
4043 5041 79
2300 4684 77
53 1802 26
1209 4164 16
762 2799 54
1833 1921 29
1890 2821 96
2072 4361 18
1748 2852 21
355 1703 5
261 636 52
751 3682 24
4195 4989 7
1395 1473 35
87 214 84
932 2821 98
508 1389 10
2047 4552 90
3493 5055 67
309 4358 14
2946 4782 69
2665 4462 18
1283 2802 56
1910 4103 10
38 3309 80
1017 2672 100
2409 4205 13
548 1609 90
4552 5154 79
969 2739 51
1351 4240 10
2178 3737 96
4077 4298 2
2211 4694 88
1305 2046 86
1798 4430 97
409 1455 63
363 1673 43
1616 4137 74
474 4945 8
1512 3871 28
4053 5057 61
410 3231 86
545 4607 63
762 1832 15
548 4694 35
1314 2617 72
456 2055 20
1811 2483 1
43 3774 40
2574 2935 38
2129 5121 5
4022 4166 53
568 1297 6
56 4768 41
820 1352 53
1170 4130 29
4057 5147 15
2249 5146 50
2713 2887 31
2013 4629 45
1679 4282 92
3358 3589 60
319 5139 1
1783 1892 86
1204 2077 82
2559 2798 44
1326 4539 18
2242 4281 28
716 907 64
3302 3462 65
4547 5153 7
662 755 6
1041 4886 82
1706 3451 2
3576 4489 18
160 1158 95
2090 4734 17
564 1052 17
225 2322 98
2137 3810 66
2329 3215 3
2715 3230 24
738 1109 80
2573 3531 39
2282 4869 64
3062 3674 29
1331 4156 62
2267 3866 48
120 2480 29
287 1049 79
1324 2559 96
142 3844 99
4126 4694 53
1103 2905 27
1164 1227 92
425 5017 13
303 4959 45
2684 2956 5
2339 2350 8
545 998 10
2573 4452 96
17 1805 61
180 1049 62
2954 4945 88
1261 3004 8
571 1117 39
791 2513 91
1030 1629 72
1907 3866 88
2158 2721 4
1969 4509 41
3299 3462 72
1525 3743 55
3837 3888 92
1883 4048 38
3006 4945 100
4378 5081 44
1475 1502 8
2242 4552 35
22 4945 96
1565 4691 11
246 3307 94
1324 4912 97
384 2383 64
1504 4408 9
957 3600 16
2354 5101 40
680 4487 8
1318 4262 61
358 4939 10
2041 4851 87
1468 4797 6
1915 3489 27
1485 3105 69
3770 5055 54
852 2723 52
3043 3493 63
4643 4815 37
359 2490 8
1836 5058 51
3675 5098 40
698 3995 2
998 2559 90
99 539 81
2056 2481 62
3581 5199 43
4628 4879 60
2765 4531 91
676 3891 52
2604 4873 14
3812 3881 98
2115 2713 35
2904 3096 5
521 4268 56
2090 4541 36
3104 3656 25
1237 1963 67
576 2755 40
2498 4323 78
558 1605 32
932 4166 63
1264 3911 20
1518 1976 99
269 3169 61
3489 3682 2
2123 2140 42
777 3689 49
507 1158 52
1509 4838 74
3367 4586 88
1138 2835 22
278 707 86
1558 2729 40
2297 4163 27
636 4426 7
1563 4581 79
264 3603 84
636 2637 94
2142 3787 30
3697 4891 3
147 4980 66
4323 4552 46
4593 5046 14
3988 3993 58
553 2159 95
237 3267 35
1920 2349 2
2802 3479 54
4146 4147 74
1511 3812 94
313 2949 85
2566 3689 8
1605 4680 64
1209 4767 67
1697 3080 16
1579 2670 88
55 1438 100
194 1167 2
3624 4464 81
2675 4539 37
1193 2335 27
3292 4819 24
4166 4600 95
3757 4130 26
3032 4395 56
9 3500 28
519 1475 13
2263 2966 24
1450 5158 85
2433 3614 10
1515 3052 98
523 1101 79
877 1495 51
4552 5093 42
1270 2488 15
205 3406 6
4628 5108 53
2032 4168 97
2404 2510 43
1813 4407 71
866 1202 29
328 3534 95
1684 3757 22
147 2464 94
689 5239 71
2931 5026 52
1428 5061 54
941 3971 27
676 3500 5
3534 4700 3
907 1929 59
757 1562 70
565 4499 47
3275 4583 85
633 1683 83
1378 2806 69
2140 3987 68
1952 5119 84
1951 2954 48
2558 3040 27
2861 2904 8
2574 4087 22
3689 4126 50
503 4955 77
3260 4356 61
731 2847 9
1325 4159 27
4232 4600 41
3833 4157 41
2602 2886 73
123 1605 47
843 3737 11
445 4166 66
10 1605 44
253 2057 61
1983 2954 40
360 2054 27
944 2909 66
2873 4921 69
895 3763 65
1317 4743 7
1902 2461 48
822 3692 95
361 1327 99
2500 3274 7
493 1425 57
1706 2753 36
1660 4694 7
1526 2667 94
479 1164 86
2102 2113 32
1689 4685 53
2231 2783 21
2301 3685 25
1829 5021 5
2480 3496 61
87 933 7
1986 2454 33
1643 3945 47
4183 5055 57
569 3970 78
1714 3529 76
1764 2415 88
1747 4409 59
282 2204 59
4516 4552 29
2916 4607 64
598 5055 22
1951 3254 48
1585 2225 9
2788 4873 18
1689 1696 40
3068 3155 92
321 2847 99
1364 2057 2
4681 4796 92
3097 3703 7
1223 2783 73
2597 4939 19
721 1882 94
1414 3838 29
3489 4489 21
2031 3165 15
3689 5046 90
2930 4708 15
1983 3254 40
932 2564 29
777 1891 83
2209 2765 33
2032 3741 38
4454 4573 64
1065 1436 76
3635 3833 95
1974 2488 39
3430 4353 80
4725 5080 84
3692 4492 65
1553 3188 88
545 3489 57
1021 4949 33
648 4580 97
2323 2725 87
1083 4897 71
1593 3497 81
2483 3773 63
1973 3555 47
3777 4152 20
1491 2977 79
1768 4696 89
1689 4758 94
622 2300 31
945 4806 46
2350 3804 67
554 3150 73
4918 4930 17
1352 4407 80
689 2530 18
4689 5057 77
558 1400 47
1593 3475 7
3245 3686 6
4234 4796 35
9 4980 88
1733 4184 100
207 1803 17
827 2974 44
2866 4281 72
1060 1983 20
2657 4326 58
1109 5026 70
430 4692 43
801 3130 90
2559 3530 88
1688 4435 72
2081 4245 25
2555 4412 58
1457 5106 18
2047 3016 78
2670 5061 56
3027 3706 88
1942 2247 50
1585 3770 74
2810 4375 34
3063 4052 86
65 1096 96
3115 3197 63
2433 2668 28
3200 4320 89
212 2222 95
4390 4883 50
558 4613 68
3281 4895 75
2981 4441 57
545 1042 58
3116 4839 8
1714 4934 61
934 4407 22
679 4745 63
1656 3978 11
81 2909 13
254 4909 76
1352 2277 70
1563 2137 31
1502 4770 1
1055 2623 45
193 778 58
4262 5044 19
1113 1497 1
194 3645 28
4425 4839 87
3033 3199 55
445 2564 32
2289 4159 11
1088 1600 77
3511 3607 9
2210 3445 24
2866 4552 79
334 4216 75
921 993 81
2118 4758 93
1298 3096 19
341 2826 62
2321 3498 66
3247 5091 53
2192 4066 23
1605 4232 48
962 4938 17
1029 3962 2
474 3522 17
1579 2243 29
2783 3220 62
1066 1949 28
1921 3945 65
499 1308 54
3095 4833 55
276 2032 49
4713 4974 10
3791 4541 67
934 2277 12
1448 3348 53
3620 3689 82
1132 1197 90
1639 4238 4
1571 3906 52
4633 5139 35
123 1400 62
2435 4665 39
1715 4896 46
4725 4779 67
231 762 64
2251 2254 48
1161 4807 59
2356 4957 54
4489 4607 27
3106 4833 96
1494 3080 23
2084 2512 57
1502 3959 14
633 3306 74
1042 4909 4
254 1042 37
1497 3622 30
1834 3308 39
1566 3814 33
2228 2322 91
1200 4023 40
2140 2601 6
2685 3395 99
9 316 100
2283 5063 93
46 4541 72
395 2598 60
805 4045 69
1726 4312 59
269 3259 91
726 1979 98
2694 5006 65
706 3476 27
967 1796 58
1943 5149 15
3009 4360 48
3406 4796 67
1164 4796 65
286 4203 66
3050 4621 56
2773 3977 21
3616 4920 85
676 4600 5
972 5136 93
543 3576 74
2054 2597 72
1009 3493 9
2054 2154 41
58 4541 44
111 4147 89
2540 5119 12
1951 3685 75
3006 3522 9
3506 4838 81
609 4507 47
2487 4939 9
1502 3006 13
22 3522 5
1100 2878 75
1017 1429 69
2775 4615 29
1661 4045 5
2773 4438 58
2279 4297 47
3515 3565 19
2732 4415 96
644 1608 49
1242 2433 12
2312 3115 76
3858 4139 10
4062 5141 68
721 752 84
3604 3659 76
3269 4651 55
753 1381 69
3500 4407 68
89 4684 36
2660 4758 95
912 2905 6
896 3074 83
845 3891 91
2287 4391 93
2354 5022 97
4456 4642 99
696 2803 76
1674 4435 38
4415 4449 47
2820 2852 53
241 2214 58
491 4608 6
1283 4673 63
619 2050 88
3059 4189 91
3436 4942 79
2344 3199 96
1264 3337 62
2909 4292 92
1739 3988 54
2611 4421 47
111 117 79
165 2576 56
2433 2945 37
1992 3113 22
2845 4157 13
2286 3255 50
1370 2074 77
2225 3745 89
1641 4961 57
1227 4351 53
746 2935 70
2559 5206 80
2725 4585 69
1482 1679 34
2241 2415 75
2192 4626 43
945 2581 21
329 2488 44
680 3236 41
2492 3899 84
2492 2955 36
895 2861 31
711 4771 97
2916 3489 58
2238 3691 74
1489 2460 28
2366 4239 58
2706 5075 10
427 2211 73
1972 3465 86
493 3317 21
1592 2308 37
2876 3922 79
1689 3348 24
3461 4028 16
974 2862 97
1494 1565 68
3773 4781 89
564 599 16
1866 3580 55
2670 5052 3
2009 5106 30
1029 4936 60
1331 4157 79
2747 4598 72
3682 4909 44
2146 3840 55
1959 3963 49
503 2419 65
46 1673 16
775 3906 76
1609 4747 27
3493 4281 9
3062 3476 63
1489 4091 55
627 4355 21
1151 4840 10
5205 5212 8
1435 4380 94
1934 4293 84
2240 3497 38
1115 4172 38
1501 2953 81
2808 3689 10
3385 4919 7
805 2160 24
845 3500 44
2119 2967 77
285 2713 5
1093 5031 59
1124 3658 79
3530 4607 98
2867 3790 56
1062 3807 90
4061 4635 35
3404 4919 96
3348 4204 5
4057 4980 76
1724 2866 15
1790 2636 51
458 4919 70
2938 5214 65
58 1673 88
3495 3976 86
4450 5063 70
2559 3576 70
1237 4281 73
598 1270 77
896 3674 83
4557 4861 53
1930 3021 36
433 2810 42
90 4444 87
87 3791 93
1351 2574 88
662 1915 26
4316 4789 58
285 627 43
4871 4962 4
216 1050 95
558 2488 43
3956 4532 29
2211 2808 26
321 4775 75
357 3533 77
1630 2023 70
3493 4552 16
2056 2482 79
2538 4529 20
364 907 52
466 3322 69
961 3029 33
2900 3891 96
4753 5053 93
1591 1749 3
1971 2887 29
2971 3449 83
135 3127 93
1836 3054 83
436 3113 86
4330 5096 11
668 2494 55
2947 3215 61
2845 3096 76
1684 3723 44
147 4166 28
3567 4790 56
1962 4644 19
1319 4158 24
2806 3592 99
3770 4028 95
3891 4680 30
703 2111 29
2892 5149 34
467 2966 48
334 4597 52
1431 4323 1
1525 4441 21
852 1788 57
3417 5123 67
616 4403 96
968 3993 38
315 1469 87
943 2054 100
1078 4589 80
1279 1560 18
462 1680 31
198 3803 38
1197 1687 35
3066 4640 75
3060 3074 67
254 1714 61
2671 4485 95
1856 4211 72
1830 2924 87
2127 2713 7
2099 4944 66
936 2092 29
2919 4503 89
2862 3449 4
231 1396 42
379 440 78
2552 2735 56
226 1575 30
3994 5092 27
9 2821 85
2564 3891 80
466 2375 70
2418 4642 21
2561 3505 25
2066 5232 39
1432 2379 84
930 4773 20
1598 1902 21
3227 3827 45
1270 4022 93
3156 4248 1
1036 2773 6
2529 3471 55
2670 2890 49
558 598 13
574 3355 78
4382 5070 81
4299 4898 84
1870 4806 21
375 2405 59
778 4503 18
316 4057 14
338 3150 77
5200 5209 2
1809 3594 26
4552 4562 15
1824 3202 27
2900 3500 49
1418 3647 6
1484 4097 2
1485 3764 72
679 5075 73
2457 2553 17
1845 4128 20
746 4087 54
1313 2272 76
386 4853 16
826 878 81
845 4980 4
182 1492 55
1696 3773 66
3770 4552 3
834 4933 64
3956 3993 66
126 1317 44
2322 4784 59
1042 1714 89
1234 4455 38
1953 2086 54
93 1986 94
1916 4674 3
229 3667 87
2866 3043 26
579 1859 1
2472 4113 2
3552 4386 23
1880 4974 87
1782 1951 58
367 4037 55
656 3574 43
285 3752 68
206 2672 59
1331 2116 82
4303 4320 82
1874 1921 100
474 4156 95
1726 2725 80
720 3465 74
3852 4208 97
2790 4262 93
196 2510 95
752 1309 14
3060 3674 67
4232 5055 76
471 3699 33
1059 2494 76
59 3242 92
662 2798 37
1319 2480 98
4643 4726 24
439 2888 54
1634 2300 3
804 2612 77
1854 4755 58
1953 3829 85
1277 3526 78
1974 4022 17
491 4434 48
543 1334 60
123 598 28
2488 5147 76
1428 2357 86
1475 2492 38
10 598 25
3777 4600 36
147 2564 94
852 4895 76
2894 4913 84
1498 3768 43
1556 2499 68
4673 4935 7
904 3281 50
679 1021 55
722 5049 64
2713 4778 78
2389 5044 56
1464 2399 16
2821 4057 69
1953 4546 74
2552 4407 80
4988 5157 46
9 4166 50
622 4516 3
4368 4557 26
1492 4573 42
540 2995 4
1438 1833 88
907 1986 28
434 1059 6
310 1280 19
2610 4768 15
350 3836 11
12 2300 21
521 3763 71
4232 4323 32
628 812 21
240 786 51
2197 2198 22
598 4281 64
2445 4707 63
4038 4174 85
316 932 89
755 4909 7
2861 4014 78
2544 5011 100
1170 3689 32
155 4694 52
3600 3664 37
1094 1584 91
148 248 53
2931 3122 84
720 1904 37
294 4691 10
3329 4893 29
2736 4969 38
1410 1915 14
977 1475 11
601 911 67
3685 3833 45
1951 2538 76
142 1750 1
113 235 47
127 1847 85
1064 1549 66
4076 4360 25
1402 2877 20
2469 4809 41
3891 4232 14
2281 2562 14
363 933 63
1400 4057 18
1309 2867 67
204 4570 63
1983 2538 68
854 4012 27
371 5034 28
1210 3499 42
1239 2200 58
3469 4520 28
3114 5005 68
1526 5206 57
454 974 81
3256 4498 51
2123 4367 1
1474 2973 84
1414 3465 88
3658 4730 57
1185 1654 2
598 4552 71
1021 1199 83
1634 3478 29
900 3238 95
2160 2746 91
3991 4829 63
1704 3706 75
1633 2907 91
1472 2576 73
158 4021 4
1475 1555 9
968 1670 47
1147 1481 83
1406 1840 15
499 4959 21
998 1324 95
3337 5037 25
2031 3272 34
3357 3979 59
755 1042 68
83 975 97
4027 4957 55
1555 4529 47
602 4552 95
1974 3956 95
2631 3285 55
1082 1352 75
2021 3169 73
406 2711 22
1342 1687 30
1198 2630 97
1750 2151 66
749 4825 93
1170 3795 34
2399 4403 69
395 4980 54
2354 3454 41
83 548 38
2137 3759 99
1131 2813 31
4525 4745 89
445 4407 63
81 1241 57
81 306 62
598 1352 71
1689 1816 80
2979 3320 38
358 971 54
648 3337 66
240 1138 35
2820 2829 62
1637 5128 72
1902 2213 32
1352 3153 62
2152 2914 99
937 3334 74
3285 4809 37
21 3618 6
227 3350 36
3036 3257 34
1432 4641 38
181 3151 27
2900 4600 49
4412 4569 94
564 2832 77
2483 4176 14
2254 2940 3
1616 1974 3
320 540 49
782 4953 92
1042 2916 23
59 1162 32
316 2866 67
3240 3447 88
595 3708 30
1934 5016 75
313 2650 2
399 1024 26
2720 3257 38
3202 4382 5
1869 3532 32
2219 5097 87
2559 3682 72
1298 1782 81
2468 5065 62
1298 1331 14
1293 2549 65
1060 4945 74
339 3076 50
1197 2393 37
1563 3492 66
2909 3586 90
2954 3254 41
1157 1508 52
1059 2688 74
519 895 53
866 5073 36
676 5055 40
3971 4028 26
486 3779 58
3005 4090 34
3006 3254 53
735 1240 14
1934 2673 44
1847 1891 53
246 4803 26
2978 3661 4
22 3254 49
2564 4600 33
1969 4021 45
1120 1730 79
2728 4891 64
1351 1882 24
534 1818 9
3739 4539 21
3029 3786 10
57 2732 60
1430 1793 60
2092 4382 95
4473 4556 64
1896 2254 43
2481 2482 54
1278 2779 10
2033 3633 33
1910 2513 80
1974 2498 9
2698 3277 96
1767 2715 81
1986 4232 59
4793 5110 2
889 1227 67
9 4323 19
2250 3183 10
181 3727 19
821 4270 90
907 2937 95
2003 4779 85
2267 4569 99
1009 2705 13
662 757 40
1719 4750 88
937 2602 30
662 3530 81
2243 2842 96
676 4323 96
738 3956 79
4773 5180 72
116 581 22
120 1209 22
328 4115 72
2015 5048 30
3043 4407 1
292 2870 91
845 2821 1
2140 3390 19
83 4139 85
4057 4166 38
257 4246 98
949 3237 97
3390 3721 96
1280 3639 92
2821 2866 22
96 4340 5
1907 4569 39
895 1475 69
494 1983 74
895 2904 62
3529 4912 52
1129 3583 59
596 2420 65
2182 4689 4
3993 4420 72
823 3202 96
752 2574 19
179 3150 48
949 5055 3
303 2915 97
954 3060 43
2670 4454 37
417 605 61
1935 4501 51
558 4022 21
1234 1563 74
3956 4743 16
2025 2472 48
1485 3678 10
4520 5019 92
793 2400 32
2242 2900 51
3795 3858 80
1056 4389 98
1326 1563 26
2605 4323 95
1575 2953 75
2559 4489 91
2464 4057 2
460 3148 25
318 1856 59
210 859 62
512 2135 16
254 1277 32
1482 4986 53
1438 3345 92
827 2066 8
676 4751 72
1189 1227 67
1793 4572 56
2633 3573 13
84 4711 40
2732 4098 7
732 1700 41
1252 2922 35
521 2861 37
277 529 29
2198 3446 69
755 1714 92
285 4355 19
744 3216 85
548 4386 99
2725 4312 28
1793 5173 73
